"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/23","馬祖","CO",0.19,0.23,0.24,0.25,0.26,0.26,0.27,0.31,0.32,0.33,0.33,NA,NA,NA,NA,0.2,0.2,0.23,0.24,0.29,0.32,0.35,0.39,0.44
"2018/01/23","馬祖","NOx",5,4.3,5.3,6,5.3,5.1,5.2,6.2,6.4,8,8.2,NA,NA,NA,NA,7.1,7.3,8.7,8.1,7.8,7.9,7.9,7.9,8.8
"2018/01/23","馬祖","O3",49,48,47,45,46,45,45,43,42,40,NA,NA,NA,NA,50,50,48,46,44,44,43,41,37,32
"2018/01/23","馬祖","PM10",40,38,32,34,32,29,32,35,35,34,NA,39,NA,44,41,41,42,46,55,64,76,87,97,106
"2018/01/23","馬祖","SO2",2,1,1.1,1.3,1.1,1,1.3,1.3,1.1,1.3,1.4,NA,NA,NA,NA,2.4,2.3,2.2,2.4,2.2,2,1.9,1.8,2.1
"2018/01/24","馬祖","CO",0.47,0.61,0.55,0.46,0.42,0.4,0.39,0.4,0.4,0.4,0.39,0.39,0.41,0.43,0.43,0.45,0.46,0.45,0.41,0.39,0.37,0.37,0.35,0.32
"2018/01/24","馬祖","NOx",10,13,NA,6.3,5.9,5.6,5.5,6,6.2,5.9,5.7,6,6.3,7.1,7.2,6.9,7.1,7.1,6.4,6.2,6,6.2,6.3,6.2
"2018/01/24","馬祖","O3",29,25,35,38,39,38,38,38,38,39,40,39,38,38,39,41,41,41,40,39,38,36,35,35
"2018/01/24","馬祖","PM10",118,128,118,93,74,66,58,47,42,38,32,29,28,30,38,45,52,56,55,52,47,43,43,43
"2018/01/24","馬祖","SO2",2.4,2.9,2.3,2.2,2.3,2.1,1.9,1.7,1.8,1.7,1.7,1.5,1.3,1.3,1.2,1.4,1.4,1.6,1.4,1.3,1.5,1.6,1.5,1.4
