"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/28","¥j«F","SO2",3.3,2.3,1.8,1.2,3.5,3.6,2.8,1.6,1.6,1.4,1.2,1.1,1.2,1.2,1.4,1.4,1.4,1.3,1.1,0.9,0.9,0.7,0.7,0.6
"2018/01/29","¥j«F","CO",0.21,0.2,0.18,0.17,0.18,0.2,0.29,0.4,0.55,0.53,0.47,0.46,0.47,0.48,0.51,0.55,0.63,0.79,0.82,0.69,0.59,0.57,0.54,0.5
"2018/01/29","¥j«F","NOx",8.7,5.8,4.9,3.8,4.3,5.1,15,23,32,32,29,25,23,22,24,25,29,35,34,28,25,24,21,14
"2018/01/29","¥j«F","O3",35,35,36,36,35,33,26,22,18,19,20,23,25,24,24,25,23,19,20,24,25,25,28,32
"2018/01/29","¥j«F","PM10",17,15,12,10,6,7,3,2,6,16,20,23,18,23,18,22,24,37,38,32,25,24,26,27
"2018/01/29","¥j«F","SO2",1,1.1,1.1,1,1.1,1.1,1.1,1.2,1.3,1.4,1.4,1.5,1.4,1.4,1.5,1.5,1.4,1.8,1.6,1.6,3.1,3,2.1,2.2
"2018/01/30","¥j«F","CO",0.46,0.33,0.28,0.26,0.25,0.27,0.33,0.44,0.45,0.39,0.35,0.36,0.38,0.4,0.37,0.4,0.41,0.45,0.52,0.47,0.43,0.43,0.42,0.39
"2018/01/30","¥j«F","NOx",11,8.1,7.1,7,6.9,9.2,19,31,28,24,21,25,30,30,28,32,31,29,31,26,24,22,19,14
"2018/01/30","¥j«F","O3",35,38,39,39,39,35,28,21,25,28,30,26,22,23,25,22,22,22,21,24,26,28,30,35
"2018/01/30","¥j«F","PM10",22,22,17,12,15,12,11,1,6,9,9,12,8,13,16,23,29,27,22,16,12,13,13,13
"2018/01/30","¥j«F","SO2",2.7,1.8,1.9,1.7,2.2,1.7,1.2,1.6,2,1.1,1,1,1.2,1.3,2,1.7,1.4,1.2,1.3,1.2,1.2,1.1,1.1,1
"2018/01/31","¥j«F","CO",0.34,0.34,0.32,0.32,0.41,0.32,0.37,0.49,0.85,0.69,0.49,0.46,0.49,0.52,0.57,0.56,0.69,0.91,1.22,1.11,0.46,0.46,0.41,0.41
"2018/01/31","¥j«F","NOx",8.9,5.8,4.8,6.8,14,8,16,21,46,40,27,26,29,32,36,37,49,56,69,62,27,24,18,15
"2018/01/31","¥j«F","O3",40,42,43,39,28,38,33,29,14,17,27,28,25,23,20,17,10,5.2,4.1,4.3,22,24,30,33
"2018/01/31","¥j«F","PM10",12,15,9,7,8,8,10,8,9,8,10,12,10,15,17,24,23,20,25,27,30,22,14,11
"2018/01/31","¥j«F","SO2",0.9,1.3,1.4,2,2.5,2,1.8,1.4,1.8,1.8,1.8,1.7,1.9,3.2,3.5,2.2,2.2,2.5,2.9,2.9,2.4,2.1,1.8,1.7
"2018/02/01","¥j«F","CO",0.49,0.53,0.56,0.57,0.55,0.63,0.73,1.02,1.07,1.07,1.03,0.99,0.8,0.69,0.68,0.76,0.73,0.74,0.77,0.75,0.6,0.55,0.55,0.45
"2018/02/01","¥j«F","NOx",11,12,11,11,10,15,26,49,47,54,49,46,40,39,36,43,42,38,32,37,30,28,30,21
