"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/30","新竹","SO2",0.4,1.1,0.9,0.9,1.2,1.4,1.1,1.2,1.5,1.7,1.6,1.3,1.3,1.3,0.8,1.2,1.4,1.6,1,1.2,1.4,1,0.8,0.8
"2018/01/31","新竹","CO",0.32,0.3,0.33,0.31,0.27,0.3,0.3,0.4,0.53,0.51,0.47,0.42,0.42,0.31,0.31,0.28,0.25,0.28,0.39,0.47,0.44,0.46,0.42,0.43
"2018/01/31","新竹","NOx",8.7,12,11,12,11,12,13,17,26,26,25,21,22,16,17,14,11,11,9.9,13,12,13,11,10
"2018/01/31","新竹","O3",30,27,27,28,29,28,29,25,21,23,26,30,28,30,28,30,34,34,35,32,32,32,35,36
"2018/01/31","新竹","PM10",8,5,7,11,11,9,11,12,12,15,24,21,17,22,28,25,15,10,10,10,12,15,14,13
"2018/01/31","新竹","SO2",0.3,1.5,1.6,2,1.9,2.8,2.3,2.5,2.7,2.7,2.9,2.6,3.1,3.1,2.8,2.3,1.8,1.6,1.5,1.5,1.5,1.8,1.7,1.8
"2018/02/01","新竹","CO",0.48,0.53,0.5,0.44,0.47,0.53,0.55,0.65,0.75,0.68,0.73,0.76,0.75,0.67,0.63,0.65,0.68,0.67,0.63,0.54,0.47,0.41,0.31,0.29
"2018/02/01","新竹","NOx",10,11,11,9,8.5,9.3,11,15,21,21,21,23,24,24,24,28,32,28,25,18,16,15,11,8.3
"2018/02/01","新竹","O3",33,30,31,34,32,30,30,26,20,23,22,19,18,21,22,16,15,17,19,28,31,31,36,40
"2018/02/01","新竹","PM10",17,23,27,29,27,31,43,56,69,78,89,94,95,88,78,83,83,73,68,62,55,44,31,26
"2018/02/01","新竹","SO2",1.7,1.1,1.4,1.3,1.4,1.5,1.7,1.8,2.3,2.2,1.9,1.9,1.8,2.1,0.3,0.8,0.2,0.3,0,0.4,-0.4,-0.4,-0.5,NA
"2018/02/02","新竹","CO",0.26,0.28,0.28,0.32,0.34,0.33,0.34,0.41,0.43,0.39,0.36,0.36,0.35,0.3,0.3,0.33,0.39,0.41,0.41,0.38,0.39,0.38,0.36,0.32
"2018/02/02","新竹","NOx",7,6.6,7.4,10,11,9.9,13,17,19,20,17,15,13,11,16,16,16,15,15,14,14,17,14,12
"2018/02/02","新竹","O3",40,41,37,34,34,34,31,28,30,32,35,37,38,38,35,33,33,35,37,40,37,34,39,43
