"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/18","林園","PM10",101,103,113,62,33,59,127,126,134,161,148,152,182,170,120,109,111,98,98,97,98,105,104,131
"2018/01/18","林園","SO2",3.5,2.7,2.8,2.8,2.4,3.7,5.6,5.3,6.2,7.4,7.5,7.5,11,7.9,7.1,5.5,6.5,4.7,4.2,4.1,5.1,6.2,6.9,5.5
"2018/01/19","林園","CO",0.54,0.62,0.64,0.59,0.59,0.61,0.59,0.62,0.79,0.9,0.89,0.73,0.55,0.47,0.43,0.43,0.43,0.44,0.44,0.4,0.38,0.39,0.41,0.42
"2018/01/19","林園","NOx",24,38,42,34,31,30,27,27,31,50,48,NA,NA,NA,NA,NA,13,16,16,16,14,14,14,16
"2018/01/19","林園","O3",20,2.7,2,2.2,3.2,4.5,3.9,5.3,18,28,36,76,90,87,87,87,69,53,46,41,40,37,35,29
"2018/01/19","林園","PM10",152,125,121,107,120,122,120,111,137,137,134,126,NA,112,93,83,73,78,73,76,76,78,76,90
"2018/01/19","林園","SO2",2.8,4.4,4.5,4.2,4.1,5.2,4,3.2,4.9,14,13,11,6,7.3,5.5,4.1,3.9,3.8,4.9,5.4,4.4,4.6,4.6,5.3
"2018/01/20","林園","CO",0.48,0.51,0.52,0.4,0.38,0.46,0.53,0.52,0.55,0.54,0.4,0.36,0.34,0.34,0.36,0.36,0.41,0.39,0.43,0.61,0.6,0.64,0.73,0.83
"2018/01/20","林園","NOx",18,27,26,24,19,33,33,33,34,34,20,11,10,8.8,9.2,9.9,14,13,21,22,19,24,28,35
"2018/01/20","林園","O3",24,16,13,13,14,3.2,3.6,7.7,14,NA,44,59,62,68,70,72,72,72,51,47,46,35,22,11
"2018/01/20","林園","PM10",97,98,90,82,90,103,101,106,121,116,88,77,68,NA,72,79,91,83,84,108,101,115,144,NA
"2018/01/20","林園","SO2",4.8,4.3,3.4,3.5,3.7,11,4.8,4.1,4.3,6.4,6,4,3.3,3.2,3.2,3.2,4.2,3.5,4.7,3.4,2.6,5,4.6,4.2
"2018/01/21","林園","CO",0.75,0.71,0.7,0.66,0.68,0.71,0.69,0.72,0.68,0.66,0.65,0.88,0.89,0.74,0.56,0.52,0.52,0.49,0.44,0.38,0.38,0.44,0.68,0.65
"2018/01/21","林園","NOx",35,31,32,29,32,26,26,28,22,23,18,32,32,25,15,12,17,16,14,10,10,14,24,26
"2018/01/21","林園","O3",10,9.5,6.9,5.9,2.5,4.7,6.3,9,17,24,41,54,55,55,65,71,69,65,63,65,61,49,29,21
"2018/01/21","林園","PM10",146,146,151,141,149,151,155,149,143,154,153,166,160,133,102,93,97,91,89,70,68,80,115,136
"2018/01/21","林園","SO2",4.4,4,4,4.1,4.3,3.5,3.4,3.8,2.9,4,3.7,8.6,11,7.9,4,3.6,5,3.8,3.6,2.6,3.1,4.1,3.6,3.3
"2018/01/22","林園","CO",0.63,0.58,0.58,0.53,0.48,0.62,0.45,0.46,0.42,0.48,0.26,0.29,0.41,0.35,0.33,0.35,0.37,0.38,0.38,0.43,0.48,0.68,0.77,0.89
"2018/01/22","林園","NOx",28,26,31,30,14,28,23,25,24,20,16,15,15,17,12,12,15,17,17,23,25,41,32,40
"2018/01/22","林園","O3",18,14,10,9.5,20,11,16,19,26,30,31,42,52,56,66,68,60,53,49,39,33,14,20,15
"2018/01/22","林園","PM10",116,122,119,102,101,109,79,67,53,52,41,43,NA,58,65,75,71,81,71,75,82,103,108,118
"2018/01/22","林園","SO2",5.8,5.4,8.5,8.7,3.9,7.9,8.8,10,8.4,5.8,4.5,3.5,5.3,5.4,4.1,3.9,3.9,4,5.1,7,7.1,8.3,4.7,8.9
"2018/01/23","林園","CO",0.72,0.81,0.82,0.75,0.7,0.75,0.77,0.81,0.95,0.96,0.86,0.66,0.59,NA,NA,0.47,NA,0.35,0.33,0.36,0.39,0.5,0.52,0.52
"2018/01/23","林園","NOx",26,29,33,25,29,26,32,37,51,53,37,19,14,NA,NA,14,NA,12,NA,12,13,24,29,30
"2018/01/23","林園","O3",22,16,9.6,12,8,6.3,3.5,7.2,12,26,46,74,84,88,86,88,NA,NA,64,59,57,30,19,14
"2018/01/23","林園","PM10",114,119,106,96,99,99,94,95,116,127,109,76,66,65,91,NA,74,72,72,72,74,100,114,111
"2018/01/23","林園","SO2",5.5,5.7,7.3,4.7,5.3,4.3,4.6,4.8,7.8,11,11,6.1,4.7,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA
"2018/01/24","林園","CO",0.52,0.47,0.47,0.46,0.5,0.5,0.54,0.52,0.53,0.57,0.77,0.59,0.51,0.45,0.43,0.44,0.45,0.44,0.44,0.43,0.43,0.54,0.7,0.67
"2018/01/24","林園","NOx",36,28,35,30,43,37,28,26,25,20,41,24,21,15,15,16,16,14,11,12,13,17,39,40
"2018/01/24","林園","O3",10,13,5.2,6.6,3.4,4.4,7.9,9.1,17,39,37,54,65,79,91,91,86,81,78,71,68,52,15,10
"2018/01/24","林園","PM10",119,115,105,104,101,98,97,97,108,110,113,84,76,61,76,91,96,103,92,99,95,115,124,129
"2018/01/24","林園","SO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,7.4,7.5,4.4,4.1,4,4.1,3.4,3,3.9,3.2,5,5.1
"2018/01/25","林園","CO",0.65,0.76,0.66,0.68,0.68,0.59,0.63,0.66,0.73,0.66,0.96,0.94,0.73,0.61,0.7,0.5,0.46,0.64,0.62,0.51,0.5,0.54,0.57,0.59
"2018/01/25","林園","NOx",39,48,36,38,36,28,34,34,39,32,69,76,51,30,44,24,24,42,30,25,23,27,27,32
"2018/01/25","林園","O3",9.4,4.4,10,7.7,6.4,8.1,5.4,9.6,11,28,25,34,53,70,58,71,62,40,52,52,39,24,17,11
"2018/01/25","林園","PM10",NA,126,118,118,102,104,104,110,105,99,136,130,115,102,100,95,104,112,116,105,104,112,94,105
"2018/01/25","林園","SO2",4.2,12,7.9,8.7,8.5,5.3,6.1,6.2,5.6,5.3,15,17,11,6.8,9.5,5.9,7.2,16,5.9,7,4.6,4.5,3.7,5.5
"2018/01/26","林園","CO",0.56,0.61,0.66,0.62,0.45,0.44,0.46,0.49,0.53,0.49,0.5,0.61,0.54,0.45,0.43,0.34,0.33,0.36,0.49,0.64,0.8,0.62,0.54,0.46
"2018/01/26","林園","NOx",33,32,44,39,33,28,33,30,29,33,28,50,44,23,15,13,13,23,40,44,50,37,33,32
"2018/01/26","林園","O3",11,11,3.2,9.4,7.2,5.7,3.6,8.1,15,23,42,36,44,68,76,71,67,47,23,13,4.8,8.6,7.6,7
"2018/01/26","林園","PM10",96,91,96,103,79,72,65,76,79,90,107,83,77,101,97,85,96,118,146,166,156,117,87,71
"2018/01/26","林園","SO2",6.9,4.4,9.2,11,8.2,6.2,8.2,6.3,NA,3.9,3.9,8.9,NA,NA,3.8,4.2,3.3,4.8,7.3,7.8,11,6,4.4,4.9
"2018/01/27","林園","CO",0.47,0.38,0.36,0.37,0.36,0.35,0.36,0.41,0.49,0.59,0.79,0.81,0.37,0.35,0.27,0.27,0.27,0.29,0.29,0.29,0.27,0.27,0.46,0.57
"2018/01/27","林園","NOx",36,30,27,28,30,25,25,32,38,44,55,47,19,16,11,10,11,12,11,11,12,11,23,30
"2018/01/27","林園","O3",4.9,5.4,6,3.6,2.4,5.6,4.4,5.6,9.3,15,32,51,58,65,63,60,62,60,61,60,55,54,27,13
"2018/01/27","林園","PM10",67,72,74,55,60,60,63,80,83,93,119,100,74,68,55,47,45,44,51,48,49,52,81,NA
"2018/01/27","林園","SO2",5.6,4.8,3.8,3.8,4.2,3.6,3.4,4.6,4.6,7.2,15,16,4.8,5.1,2.8,2.8,3.1,3.1,3.8,3.3,3,2.8,3.4,3.3
"2018/01/28","林園","CO",0.54,0.53,0.52,0.47,0.4,0.39,0.49,0.54,0.45,0.37,0.37,0.38,0.52,0.41,0.34,0.3,0.26,0.45,0.55,0.56,0.6,0.57,0.55,0.56
"2018/01/28","林園","NOx",27,31,30,23,23,16,20,34,28,17,16,16,23,17,11,10,10,19,27,29,36,39,36,45
"2018/01/28","林園","O3",13,9.9,8.9,10,7.2,11,9.3,7.7,14,24,38,52,63,64,72,72,53,42,30,18,7,4.2,4.7,2.4
"2018/01/28","林園","PM10",98,104,76,76,81,81,85,91,93,93,86,82,73,73,46,61,56,67,78,75,63,54,48,59
"2018/01/28","林園","SO2",3.8,5.9,8.4,6.3,4.1,2.7,3.6,8.7,8.1,3.6,3.1,4.3,8,5.2,3.6,2.6,2.3,3.7,5,4.4,5.9,7.6,8.2,7.2
"2018/01/29","林園","CO",0.45,0.35,0.34,0.34,0.45,0.56,0.27,0.41,0.39,0.35,0.59,0.54,0.36,0.3,0.28,0.29,0.31,0.3,0.29,0.3,0.43,0.58,0.76,0.61
"2018/01/29","林園","NOx",40,26,27,24,25,31,19,27,28,27,47,40,26,21,19,16,18,15,14,13,28,43,48,38
"2018/01/29","林園","O3",3.7,5,5.7,4.4,4.7,3.6,5.1,4.6,6.4,9.5,8,11,16,23,28,34,34,34,33,31,13,4.7,2.4,1.9
"2018/01/29","林園","PM10",42,38,40,36,37,53,40,47,46,45,61,65,60,NA,NA,42,46,45,49,40,60,72,74,59
"2018/01/29","林園","SO2",6.7,3.3,4.6,5.3,5.3,9,2.6,3.1,2.5,2.4,5.2,5.3,3.5,3.4,3.7,3.1,3.2,2.3,1.9,2.2,3.1,7.9,8.4,2.7
"2018/01/30","林園","CO",0.55,0.56,0.52,0.67,0.57,0.55,0.58,0.92,0.84,0.9,0.68,0.5,0.46,0.46,0.52,0.6,0.61,0.55,0.56,0.61,0.63,0.72,0.57,0.57
"2018/01/30","林園","NOx",35,34,31,42,29,25,29,51,48,51,28,16,15,13,22,27,34,33,33,33,34,44,27,26
"2018/01/30","林園","O3",2.1,2.2,2.2,2.1,2.2,1.8,2.1,3.6,4.2,13,26,41,51,59,54,53,49,33,26,18,15,5.1,12,9.7
"2018/01/30","林園","PM10",60,61,56,48,32,30,33,50,62,72,48,28,27,31,40,51,74,72,68,70,63,68,65,72
"2018/01/30","林園","SO2",4,4.5,7.1,8.6,3.4,3.6,3.4,9.8,4,8.9,7.6,4,3.8,2.6,3.7,4.9,4.1,2.9,3.3,3.6,4.9,5.5,4.8,3.1
