"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/10/11","玡马","NOx",22,16,17,18,16,21,24,35,32,33,32,24,25,23,21,18,19,21,27,33,31,34,34,29
"2018/10/11","玡马","O3",30,32,29,21,24,18,15,16,26,36,52,79,72,73,78,77,68,57,45,30,24,18,15,15
"2018/10/11","玡马","PM10",52,49,75,108,102,94,94,91,86,88,90,88,80,67,64,70,79,88,92,89,81,66,60,61
"2018/10/11","玡马","SO2",2.1,2.6,3.3,3.6,3.8,5,3.1,3.2,3,3.4,6.5,7.1,7.6,7,6,5.8,4.6,2.5,3.1,3,2.2,2.9,3.4,2.8
"2018/10/12","玡马","CO",0.48,0.45,0.44,0.44,0.47,0.54,0.69,1.12,1.11,1.27,1.12,0.97,0.65,0.62,0.61,0.6,0.77,1.03,1.09,0.95,0.78,0.83,0.8,0.76
"2018/10/12","玡马","NOx",25,26,26,24,29,31,39,50,46,52,55,NA,35,37,29,29,42,47,48,44,33,33,33,34
"2018/10/12","玡马","O3",16,13,15,13,7.1,6,4.9,7,17,31,50,64,69,73,69,58,45,34,18,16,22,17,14,8.2
"2018/10/12","玡马","PM10",53,48,48,50,51,55,60,66,75,86,NA,103,95,90,89,83,78,80,81,77,71,71,75,73
"2018/10/12","玡马","SO2",3.1,3.3,4,3.9,4.7,5.1,5.6,4.4,4.7,7.3,8.3,NA,9.7,9,3.3,2.7,3.4,4.3,3.7,3.9,3.8,3.4,3,3.6
"2018/10/13","玡马","CO",0.65,0.52,0.47,0.54,0.45,0.49,0.62,0.78,0.81,0.71,0.6,0.52,0.48,0.45,0.36,0.36,0.4,0.49,0.44,0.55,0.88,1.06,0.92,0.85
"2018/10/13","玡马","NOx",32,29,26,26,21,25,39,42,41,34,34,25,22,20,19,21,16,19,19,25,40,50,42,40
"2018/10/13","玡马","O3",4.5,4.9,5.3,5.6,8.6,7,4.1,11,24,50,63,79,84,81,71,61,53,51,49,38,22,12,18,15
"2018/10/13","玡马","PM10",68,63,59,59,62,63,64,68,67,70,79,82,81,74,60,54,48,41,40,39,50,64,63,65
"2018/10/13","玡马","SO2",2.9,3.1,3.8,3.8,3,4.1,6.4,5.9,4.8,6,7.7,6.4,7.3,5.1,4.5,6.1,3,2,2.2,3.5,4,3.2,3.9,4.2
"2018/10/14","玡马","CO",0.78,0.67,0.52,0.47,0.4,0.57,0.68,0.72,0.6,0.51,0.46,0.45,0.4,0.34,0.33,0.3,0.35,0.47,0.61,0.69,0.58,0.62,0.87,0.81
"2018/10/14","玡马","NOx",32,27,20,15,15,23,27,24,22,31,29,21,15,13,14,15,16,23,28,29,26,28,43,40
"2018/10/14","玡马","O3",16,17,26,24,18,14,10,21,33,42,60,83,82,79,76,69,58,48,46,41,45,45,21,22
"2018/10/14","玡马","PM10",74,77,74,67,56,45,45,52,62,71,77,84,75,64,64,54,42,33,35,44,46,60,77,75
"2018/10/14","玡马","SO2",3.2,3.2,8.8,4.6,2.4,2.1,1.9,2.6,5.4,12,13,9.3,6.3,5.4,4.4,2.7,2.4,5.7,6.6,3.3,3.2,4,5.4,5.2
"2018/10/15","玡马","CO",0.62,0.56,0.59,0.45,0.41,0.42,0.61,0.91,0.86,0.79,0.55,0.57,0.48,0.47,0.51,0.4,0.38,0.47,0.63,0.65,0.71,0.33,0.41,0.52
"2018/10/15","玡马","NOx",27,25,24,16,14,14,22,29,35,58,28,30,26,20,17,17,18,15,19,21,25,24,24,19
"2018/10/15","玡马","O3",28,24,22,28,26,22,15,20,33,30,60,61,73,82,89,76,67,60,51,48,40,37,36,31
"2018/10/15","玡马","PM10",65,62,71,74,69,70,77,87,89,99,99,83,77,73,74,75,70,61,53,47,44,45,47,55
"2018/10/15","玡马","SO2",4.6,4.2,3.9,4.2,3.8,3.8,3.2,3.1,7.6,21,9.2,9.7,7.5,7.1,6.8,5.2,4,3.1,3.2,3.1,4.2,13,7.5,4
"2018/10/16","玡马","CO",0.45,0.41,0.47,0.35,0.31,0.31,0.46,0.71,0.76,0.67,0.49,0.41,0.31,0.26,0.25,0.29,0.33,0.5,0.47,0.45,0.45,0.45,0.51,0.4
"2018/10/16","玡马","NOx",20,20,25,21,15,14,20,26,30,25,27,22,16,16,13,12,13,19,19,18,19,19,21,19
"2018/10/16","玡马","O3",26,22,13,16,22,23,28,32,38,54,63,77,72,67,60,64,58,46,43,40,35,34,27,25
"2018/10/16","玡马","PM10",67,72,70,72,70,65,59,60,71,75,73,75,68,59,60,57,53,43,42,45,47,43,46,56
"2018/10/16","玡马","SO2",6.4,3.5,3,3.2,3.3,2.5,2.8,3.2,3.3,3.8,7.7,6.6,4.5,3.3,2.6,2.3,2.1,3.1,2.3,1.9,2.1,2.1,3,3.5
"2018/10/17","玡马","CO",0.38,0.35,0.31,0.34,0.31,0.37,0.47,0.8,0.75,0.79,0.5,0.45,0.42,0.44,0.43,0.42,0.53,0.76,0.86,0.89,1.04,0.71,0.63,0.52
"2018/10/17","玡马","NOx",18,15,15,17,19,20,24,39,30,30,29,27,24,28,25,17,22,32,37,38,45,33,31,23
"2018/10/17","玡马","O3",23,22,22,18,17,14,15,15,37,60,56,63,73,81,79,75,66,53,36,31,21,23,16,21
"2018/10/17","玡马","PM10",58,58,62,65,71,69,71,76,71,65,69,73,69,63,61,77,90,89,95,95,84,70,64,63
"2018/10/17","玡马","SO2",3.6,3.5,2.9,4.2,3.5,2.3,1.7,3.7,3.5,3.6,7,6.4,6.5,9.4,7.5,2.9,3.5,3.9,3.3,3.4,3.2,2.9,2.9,2.3
"2018/10/18","玡马","CO",0.52,0.5,0.49,0.49,0.46,0.55,0.63,0.86,1.05,0.8,NA,NA,NA,0.46,0.45,0.4,0.45,0.74,0.48,0.43,0.52,0.55,1.27,0.93
"2018/10/18","玡马","NOx",19,18,28,30,20,24,28,34,43,30,NA,19,19,20,23,22,23,38,24,17,22,19,43,32
"2018/10/18","玡马","O3",21,21,11,8.5,11,9.3,8,14,23,42,51,NA,NA,NA,NA,60,62,46,55,62,55,56,NA,21
"2018/10/18","玡马","PM10",61,64,64,72,72,67,69,72,77,75,NA,NA,61,63,55,53,56,54,49,46,50,52,56,64
"2018/10/18","玡马","SO2",2.4,1.8,4.3,5.3,2.9,3.3,2.6,2.9,4.4,3.5,NA,NA,3.1,2.9,4.2,4,4.1,4.7,5.2,3,3.6,2.2,2.6,2.7
"2018/10/19","玡马","CO",0.75,0.65,0.57,0.47,0.43,0.49,0.76,0.87,0.81,0.77,0.67,0.58,0.53,0.39,0.4,0.42,0.48,0.45,0.69,0.78,0.83,0.63,0.69,0.69
"2018/10/19","玡马","NOx",28,20,20,14,15,15,30,34,33,41,31,31,24,21,23,26,27,19,32,39,43,28,34,35
"2018/10/19","玡马","O3",24,28,29,22,21,22,16,23,37,38,66,76,84,60,63,60,64,71,50,47,45,58,35,17
"2018/10/19","玡马","PM10",64,65,69,65,62,61,63,74,94,105,108,108,91,65,56,62,64,61,56,68,76,64,85,118
"2018/10/19","玡马","SO2",2.4,3.3,4.1,2.3,2.7,2.6,2.6,4,4.5,5.7,4.6,5.4,4.1,3.3,5.6,6.3,6.7,3.4,5.7,6.8,14,9.6,6,4.4
"2018/10/20","玡马","CO",0.64,0.56,0.55,0.56,0.57,0.57,0.71,0.82,0.81,0.67,0.48,0.43,0.38,0.37,0.35,0.37,0.37,0.46,0.48,0.36,0.33,0.38,0.36,0.79
"2018/10/20","玡马","NOx",31,28,34,29,28,28,40,41,36,49,34,29,19,17,18,17,17,20,21,18,12,16,13,34
"2018/10/20","玡马","O3",15,15,7.2,9.1,5.6,6.6,4.8,11,28,35,48,57,69,83,76,74,77,73,69,66,67,61,62,NA
"2018/10/20","玡马","PM10",114,98,87,75,69,72,72,69,69,82,83,72,66,67,67,60,55,60,61,58,54,52,51,69
"2018/10/20","玡马","SO2",4.7,4,5.1,3.6,3,3.4,4.7,3.8,5.1,11,7.7,6,4.1,4.9,3.8,3.2,4.2,3.9,3.9,2.7,1.8,1.5,1.4,3.7
"2018/10/21","玡马","CO",0.62,0.52,0.56,0.59,0.55,0.59,0.67,0.77,0.64,0.42,0.36,0.39,0.37,0.38,0.4,0.37,0.39,0.36,0.43,0.37,0.48,0.49,0.43,0.31
"2018/10/21","玡马","NOx",28,18,21,20,19,24,33,45,27,23,15,15,13,15,16,16,16,15,16,13,21,21,19,12
"2018/10/21","玡马","O3",37,43,33,28,24,13,14,15,43,49,58,67,74,85,83,77,72,60,59,59,49,44,43,48
"2018/10/21","玡马","PM10",93,92,89,94,96,96,102,103,99,80,57,57,61,68,68,59,58,52,46,44,44,40,36,38
"2018/10/21","玡马","SO2",3.8,4.3,3.9,3.5,3.9,4.1,6.7,11,5.9,6.4,4.5,3.6,3.3,4.7,5.9,6.3,4.8,3.2,3.1,2.8,3,2.7,2.4,2.3
"2018/10/22","玡马","CO",0.27,0.16,0.18,0.27,0.37,0.55,0.8,0.94,0.4,0.28,0.29,0.25,0.23,0.22,0.25,0.27,0.33,0.45,0.46,0.41,0.38,0.41,0.47,0.44
"2018/10/22","玡马","NOx",9,7.2,6.8,11,18,26,37,38,31,24,17,21,14,11,13,15,17,21,21,21,14,15,19,21
"2018/10/22","玡马","O3",51,51,47,36,26,15,12,19,33,40,55,55,58,60,62,58,53,45,40,40,57,64,43,38
"2018/10/22","玡马","PM10",39,35,33,44,54,53,62,74,68,57,61,65,60,50,49,55,51,45,47,47,46,49,58,62
"2018/10/22","玡马","SO2",2.1,2.4,2.5,2.4,2.4,2.4,2.6,6.1,9.4,11,7.2,5.5,4.9,4.7,4.8,4.8,5.3,5.5,4.5,4.7,3.2,3.3,2.8,3.5
"2018/10/23","玡马","CO",0.36,0.31,0.28,0.32,0.33,0.38,0.48,0.85,0.95,0.72,0.64,0.49,0.51,0.37,0.3,0.31,0.43,0.57,0.87,0.68,0.6,0.74,0.79,0.7
"2018/10/23","玡马","NOx",17,13,9.5,15,13,15,19,33,47,37,43,31,20,15,12,12,18,21,35,29,29,34,34,27
"2018/10/23","玡马","O3",41,40,39,33,37,29,29,20,26,44,52,68,90,NA,64,60,54,50,33,34,35,24,21,21
"2018/10/23","玡马","PM10",58,57,54,56,64,66,69,71,73,71,78,82,76,67,50,47,49,49,51,66,78,79,86,92
"2018/10/23","玡马","SO2",2.6,2.4,2.1,3,2.8,2.9,4,5,6,4.9,9.6,7,5.7,3.1,2.4,2.1,2.1,2.5,3.3,3.1,3.7,4.4,4,3.9
"2018/10/24","玡马","CO",0.67,0.4,0.4,0.44,0.49,0.55,0.68,0.93,0.7,0.62,0.54,0.5,0.45,0.4,0.43,0.41,0.42,0.56,0.57,0.52,0.46,0.48,0.45,0.35
"2018/10/24","玡马","NOx",26,25,23,22,21,24,49,40,46,43,35,24,23,18,19,22,22,30,32,40,29,31,26,23
"2018/10/24","玡马","O3",18,24,24,21,17,13,3.6,15,23,35,55,71,68,76,80,81,68,58,58,46,54,48,49,49
"2018/10/24","玡马","PM10",88,85,80,83,96,100,97,88,83,87,94,NA,74,70,67,67,61,60,67,63,59,64,61,56
"2018/10/24","玡马","SO2",3.8,9.5,9.5,7.6,4.6,4.8,7.4,4.7,16,15,8.7,6.4,6.5,4.4,4.6,5.7,5.2,9.6,15,24,15,15,16,19
"2018/10/25","玡马","CO",0.36,0.47,0.5,0.49,0.51,0.72,0.78,1.17,0.92,0.49,0.43,0.4,0.31,0.35,0.42,0.48,0.39,0.57,0.61,0.48,1,1.31,1.31,0.85
"2018/10/25","玡马","NOx",25,18,16,17,21,27,30,41,35,27,34,23,12,14,19,19,16,18,20,16,38,51,50,30
"2018/10/25","玡马","O3",42,30,25,24,18,9.2,9.3,12,29,44,44,67,67,69,88,94,81,62,53,50,28,14,13,26
"2018/10/25","玡马","PM10",58,59,64,71,69,84,84,68,74,74,70,72,68,63,77,94,83,66,61,56,55,68,77,81
"2018/10/25","玡马","SO2",15,7,7.1,14,11,5,3.8,4.4,7.3,7.5,14,9.3,4.6,4.5,6.7,4.4,4.3,3.1,3,3.1,3.9,5.5,5.3,5.2
"2018/10/26","玡马","CO",0.7,0.27,0.22,0.22,0.43,0.56,0.67,1,0.92,0.52,0.53,0.56,0.43,0.36,0.38,0.37,0.4,0.63,0.71,0.71,0.66,0.72,0.69,0.62
"2018/10/26","玡马","NOx",32,15,17,15,19,23,25,36,38,33,25,23,16,16,15,13,14,20,29,30,28,30,28,23
"2018/10/26","玡马","O3",20,41,33,38,23,14,16,17,28,44,67,81,70,68,67,61,59,55,44,35,34,29,26,27
"2018/10/26","玡马","PM10",80,64,42,32,43,58,65,65,74,88,95,100,82,57,54,52,49,55,57,56,64,77,86,86
"2018/10/26","玡马","SO2",4.8,8.2,12,8.9,3.2,2.5,2.9,3.2,4.1,5.1,5.6,5,3.6,4.3,3.4,2.4,2.1,2,3.3,3.7,4,4.2,5.1,4.7
"2018/10/27","玡马","CO",0.65,0.59,0.59,0.57,0.61,0.6,0.71,0.87,0.97,0.98,0.7,0.52,0.6,0.61,0.58,0.62,0.69,0.86,0.8,0.73,0.77,0.86,0.85,0.87
"2018/10/27","玡马","NOx",27,30,21,19,25,25,33,41,38,37,32,21,27,18,18,21,26,35,29,27,32,36,34,33
"2018/10/27","玡马","O3",18,16,17,16,12,12,9.8,11,19,38,53,71,87,95,91,86,81,67,65,56,46,37,33,27
"2018/10/27","玡马","PM10",89,88,87,93,93,99,105,102,101,106,98,83,84,117,190,278,344,364,306,236,196,161,136,123
"2018/10/27","玡马","SO2",5.5,7,4.4,4.2,5.3,5.7,6.7,7.6,5.7,7.1,9.7,8.4,7.5,3.8,3.7,3.9,4.2,4.6,5.1,5,5.1,4.8,4.9,4.5
"2018/10/28","玡马","CO",0.87,0.75,0.55,0.49,0.52,0.55,0.61,0.73,0.66,0.43,0.37,0.33,0.26,0.26,0.31,0.36,0.41,0.42,0.45,0.52,0.54,0.56,0.66,0.62
"2018/10/28","玡马","NOx",36,42,24,20,22,21,29,36,31,26,24,32,24,27,21,21,21,25,34,26,26,28,31,29
"2018/10/28","玡马","O3",20,13,24,24,23,19,16,18,33,47,55,49,57,57,64,62,59,56,53,55,51,48,40,38
"2018/10/28","玡马","PM10",121,119,109,103,109,110,107,102,102,101,86,78,69,61,60,63,66,71,95,122,126,114,108,105
"2018/10/28","玡马","SO2",4.9,6.2,3.7,3.8,4.6,3,3.1,3.8,4.1,6.2,7.7,13,9.7,11,7.9,6.2,4.6,8.5,11,4.5,4.8,4.8,4.8,4.4
"2018/10/29","玡马","CO",0.49,0.44,0.41,0.44,0.41,0.33,0.92,1.02,0.99,0.52,0.37,0.32,0.26,0.26,0.28,0.38,0.47,0.57,0.82,0.78,0.86,1.03,0.86,0.77
"2018/10/29","玡马","NOx",22,20,16,21,17,16,60,57,51,34,24,21,16,16,27,26,27,26,38,37,44,48,42,38
"2018/10/29","玡马","O3",41,38,37,32,33,35,10,18,35,48,54,61,66,67,66,83,86,79,59,51,38,31,29,25
"2018/10/29","玡马","PM10",103,99,92,88,90,75,62,80,105,115,90,65,61,54,53,62,86,115,145,174,180,162,145,135
"2018/10/29","玡马","SO2",4.4,3.7,2.9,5.3,3.8,3.8,3.5,7.7,8.8,7,5.3,4.4,4.5,4.5,7.1,7.6,4.1,3.3,3.5,3.6,5.3,4.7,4.8,5.2
"2018/10/30","玡马","CO",0.74,0.58,0.64,0.56,0.45,0.45,0.8,1.18,1.19,1.12,0.7,0.51,0.54,0.52,0.5,0.4,0.46,0.75,1.02,0.91,0.96,0.82,0.83,0.63
"2018/10/30","玡马","NOx",37,31,33,32,20,18,41,61,58,50,37,30,29,27,31,35,36,31,43,42,46,40,38,36
"2018/10/30","玡马","O3",23,23,18,23,31,34,17,17,41,70,77,93,111,119,108,83,74,90,72,60,41,36,31,26
"2018/10/30","玡马","PM10",116,98,96,106,106,97,96,105,122,130,118,116,118,118,119,107,93,104,113,116,126,129,141,151
"2018/10/30","玡马","SO2",5.5,5.5,6,6.7,4.1,3.3,3.8,4.6,7,7.7,6.1,7.1,6.9,7.3,10,9,5.8,4.4,4.2,4.6,4.2,3.9,4.1,4.6
"2018/10/31","玡马","CO",0.61,0.57,0.48,0.48,0.48,0.49,0.63,1.01,1.28,0.86,0.9,0.89,0.8,0.76,0.71,0.75,0.71,1.05,1.07,0.9,0.77,0.86,0.79,0.59
"2018/10/31","玡马","NOx",34,24,27,27,19,19,29,40,63,51,50,65,51,46,51,45,40,46,47,43,42,45,42,36
"2018/10/31","玡马","O3",24,28,25,26,25,27,21,16,11,28,38,34,36,47,49,42,45,37,24,19,12,10,7.2,6.5
"2018/10/31","玡马","PM10",149,133,124,119,109,99,88,87,94,104,118,134,137,129,117,104,96,94,96,97,91,80,77,72
"2018/10/31","玡马","SO2",3.3,3.6,6.4,7.8,4.2,3.7,3.8,3.6,5.3,4.5,5.2,5.3,5.6,4.4,3.6,3.2,3.2,3.1,3.4,2.7,2.9,3.4,3.2,3.7
"2018/11/01","玡马","CO",0.55,0.46,0.45,0.39,0.35,0.37,0.53,0.68,0.74,0.63,0.57,0.64,0.68,0.68,0.88,0.78,0.77,0.94,1,0.88,0.72,0.7,0.65,0.57
"2018/11/01","玡马","NOx",32,25,20,16,13,15,25,29,32,35,35,43,41,39,47,44,43,47,50,45,40,40,41,31
"2018/11/01","玡马","O3",6.9,8.4,13,18,20,13,7.4,12,18,20,19,21,25,26,23,24,23,18,12,8.1,7.1,5.4,4.5,7.5
"2018/11/01","玡马","PM10",68,74,67,53,49,52,48,45,49,45,44,47,50,60,71,77,79,84,75,67,69,64,62,62
"2018/11/01","玡马","SO2",4,2.2,2.1,1.8,1.6,1.3,1.3,1.5,1.2,1.1,1.4,1.9,1.8,1.7,2.6,2.3,1.8,2,2.5,2,2.2,2.8,3.3,2.1
"2018/11/02","玡马","CO",0.52,0.42,0.38,0.39,0.35,0.46,0.61,0.58,0.79,0.75,0.75,0.78,0.58,0.58,NA,0.55,0.66,1.38,1.46,1.47,1.43,1.64,1.16,1.08
"2018/11/02","玡马","NOx",27,24,24,25,24,29,38,28,NA,55,53,47,50,47,NA,NA,NA,82,78,82,65,75,55,52
"2018/11/02","玡马","O3",9.1,10,8.4,7.8,9.2,4.6,3.8,14,14,9,18,25,19,24,27,NA,NA,2.9,2.6,1.3,0.9,0.9,0.8,0.9
"2018/11/02","玡马","PM10",58,52,47,48,45,46,52,47,43,53,63,69,70,70,NA,NA,NA,NA,106,100,91,90,95,94
"2018/11/02","玡马","SO2",1.6,2.6,2.9,3.6,4.6,3.5,3.8,2.3,3.1,4.1,4.5,2.8,6.8,4.6,NA,2.8,3,5.1,4.7,6,3.6,3.6,3.3,3.1
"2018/11/03","玡马","CO",1.11,1.03,0.85,0.83,0.86,0.82,0.95,1.15,0.93,0.96,0.69,0.48,0.47,0.37,0.26,0.26,0.27,0.58,0.56,0.68,0.94,0.94,1,0.76
"2018/11/03","玡马","NOx",56,64,55,54,61,54,67,62,47,38,30,39,35,29,19,15,15,24,28,34,44,48,50,38
"2018/11/03","玡马","O3",0.8,0.8,0.6,0.8,1.3,1.1,1,5.2,24,43,56,65,79,72,55,46,49,42,33,21,12,8.3,2.6,3.9
"2018/11/03","玡马","PM10",93,87,84,82,77,75,81,82,83,97,104,109,113,96,89,69,43,43,45,43,45,58,73,83
"2018/11/03","玡马","SO2",3.6,5.5,5.2,3.9,3.5,3.9,5.4,5.6,5.6,3.9,5.1,14,12,6.2,4.6,3.4,3,2.5,2.7,3.6,3,3,3.1,3.1
"2018/11/04","玡马","CO",0.53,0.53,0.42,0.38,0.37,0.4,0.47,0.54,0.57,0.65,0.53,0.34,0.29,0.28,0.3,0.28,0.49,0.59,0.52,0.54,0.79,0.83,0.94,0.71
"2018/11/04","玡马","NOx",32,29,23,20,20,26,25,27,28,30,36,31,26,41,41,35,22,25,22,26,35,43,42,30
"2018/11/04","玡马","O3",3.2,2.2,5.2,6.3,5.6,1.8,4.5,8.5,14,20,23,30,39,33,37,35,39,39,41,30,20,13,9.5,15
"2018/11/04","玡马","PM10",83,78,81,82,84,93,94,92,95,97,104,100,84,72,70,68,59,58,64,62,66,90,104,102
"2018/11/04","玡马","SO2",3.1,3.1,2.6,2,2.3,2.7,2,2.1,2,3,13,11,15,30,15,6.9,2.4,2.4,2.7,3.3,3.5,3.9,4.5,3.1
"2018/11/05","玡马","CO",0.6,0.54,0.5,0.44,0.43,0.52,0.81,1,0.9,0.68,0.61,0.47,0.48,0.48,0.38,0.31,0.3,0.38,0.42,0.44,0.37,0.42,0.83,0.84
"2018/11/05","玡马","NOx",26,26,23,23,21,25,39,45,33,36,44,41,27,26,23,18,20,28,38,37,26,33,31,29
"2018/11/05","玡马","O3",13,8,7.7,5.7,5.5,3.8,3.8,8.1,21,36,45,56,79,82,67,52,45,35,20,20,24,16,17,16
"2018/11/05","玡马","PM10",101,102,98,93,92,96,98,90,74,74,90,102,102,102,97,72,57,57,56,59,59,57,64,73
"2018/11/05","玡马","SO2",3.2,3.1,3.1,3.5,3.7,4,4.2,4.5,4,7.7,11,16,11,7,5.9,4.3,5.2,9.3,12,8.6,7.7,8,4.4,5.9
"2018/11/06","玡马","CO",0.93,0.74,0.66,0.62,0.47,0.65,0.7,0.9,0.41,0.28,0.34,0.29,0.29,0.27,0.28,0.32,0.45,0.62,0.64,0.51,0.66,0.62,1.02,1.07
"2018/11/06","玡马","NOx",36,34,35,34,24,25,34,37,21,21,27,17,18,18,18,18,21,28,27,23,31,29,46,44
"2018/11/06","玡马","O3",7,4.6,2.2,1.9,8.8,7.5,7.5,14,26,34,39,52,53,55,52,50,48,41,34,32,24,22,10,8.5
"2018/11/06","玡马","PM10",73,68,80,92,81,73,77,85,78,63,61,63,60,55,57,59,61,56,46,42,44,49,65,80
"2018/11/06","玡马","SO2",4.9,3.3,3.1,3.3,3.3,3.4,3.9,3.4,3.3,7.7,10,5,4.4,4.5,4.6,2.6,3,3.4,2.5,2.1,2.7,3.9,3.1,2.9
"2018/11/07","玡马","CO",0.75,0.62,0.5,0.44,0.41,0.56,1.02,1.37,1.19,0.74,0.39,0.34,0.28,0.26,0.33,0.4,0.32,0.6,0.48,0.55,0.41,0.46,0.48,0.82
"2018/11/07","玡马","NOx",37,32,23,19,15,22,51,65,51,46,27,22,22,22,23,25,23,23,20,30,31,32,18,34
"2018/11/07","玡马","O3",17,8.7,13,18,21,8.9,3.5,8.9,32,47,54,53,46,49,62,63,59,63,55,39,31,25,34,13
"2018/11/07","玡马","PM10",91,92,81,78,75,70,71,89,105,106,95,73,53,47,59,78,91,90,78,73,76,74,78,93
"2018/11/07","玡马","SO2",4.5,3.2,2.6,2.6,2.8,2.5,2.9,4.6,5.5,12,6.9,5.1,7.6,6.5,6,7.2,6.1,2.5,2.5,5,16,15,4.8,4.8
"2018/11/08","玡马","CO",0.67,0.54,0.48,0.47,0.46,0.46,0.74,0.95,1,0.88,0.75,0.53,0.46,0.39,0.41,0.32,0.42,0.69,0.74,0.9,1.53,0.62,0.33,0.26
"2018/11/08","玡马","NOx",29,27,28,24,22,22,37,45,56,46,38,30,28,24,33,36,20,27,26,36,60,35,23,24
"2018/11/08","玡马","O3",15,13,9.6,10,14,19,11,19,26,47,74,72,81,81,69,42,43,42,51,38,11,28,33,32
"2018/11/08","玡马","PM10",99,95,93,95,99,100,98,102,110,112,117,112,101,98,94,83,66,60,66,77,94,95,82,66
"2018/11/08","玡马","SO2",4.4,3.4,3.6,3.9,4.2,3.3,3.4,5.2,8.6,6.6,7.6,10,6.9,6,12,17,3,2.6,3.4,4.6,4.8,11,13,15
"2018/11/09","玡马","CO",0.21,0.12,0.14,0.15,0.27,0.45,0.75,1.02,0.92,0.58,0.51,0.44,0.34,0.37,0.32,0.39,0.53,0.85,1.12,1.02,0.95,0.87,0.96,0.85
"2018/11/09","玡马","NOx",12,9.1,16,8.5,13,20,36,38,39,39,39,NA,20,28,20,16,19,31,42,38,38,30,32,28
"2018/11/09","玡马","O3",44,25,10,21,24,18,9.6,15,25,35,48,63,54,61,58,74,73,57,44,39,32,35,25,18
"2018/11/09","玡马","PM10",53,41,27,23,46,80,94,92,95,101,NA,106,89,68,59,59,74,85,96,111,113,111,113,106
"2018/11/09","玡马","SO2",9.7,4.5,5.1,2.3,3.8,4.3,5.3,4.9,5.2,9.5,14,6.5,6.2,10,3.6,3,3,3.4,3.9,4.5,4.8,3.9,3.5,3.3
"2018/11/10","玡马","CO",0.67,0.65,0.6,0.59,0.61,0.7,0.83,0.97,0.88,0.46,0.43,0.53,0.41,0.32,0.33,0.35,0.42,0.46,0.52,0.62,0.64,0.66,0.68,0.59
"2018/11/10","玡马","NOx",24,25,24,25,29,37,37,41,34,23,25,28,19,15,15,13,18,18,23,28,28,32,31,24
"2018/11/10","玡马","O3",14,10,9.5,8.4,4.8,1.4,2.1,8.1,26,37,46,58,59,54,55,56,52,48,40,33,30,28,27,32
"2018/11/10","玡马","PM10",97,96,97,95,97,92,83,90,96,83,75,83,74,56,51,52,54,54,59,63,64,71,72,67
"2018/11/10","玡马","SO2",3.6,4.8,4.6,4.6,4.4,4.4,4.8,5,5.5,8.5,9.5,9.7,5.6,3.3,2.8,2.5,2.5,3.2,3.2,3.4,3.1,3,4.6,3.1
"2018/11/11","玡马","CO",0.55,0.41,0.39,0.37,0.42,0.45,0.57,0.79,0.59,0.55,0.37,0.37,0.38,0.35,0.33,0.35,0.41,0.65,0.64,0.49,0.64,0.72,0.76,0.72
"2018/11/11","玡马","NOx",21,14,14,13,18,18,19,27,19,29,31,23,22,17,17,18,21,24,23,28,20,27,30,26
"2018/11/11","玡马","O3",28,35,34,34,25,27,21,19,33,39,40,49,52,55,52,50,48,51,49,38,44,35,29,28
"2018/11/11","玡马","PM10",68,66,62,58,60,64,65,68,68,67,66,60,55,59,56,59,72,75,76,74,77,96,106,107
"2018/11/11","玡马","SO2",3.2,2.7,2.3,2.8,3.3,3,2.2,2.3,2.4,8.4,17,11,11,4.4,2.6,2.8,2.9,2,2.1,5.8,2.6,3.4,4.7,4.4
"2018/11/12","玡马","CO",0.82,0.74,0.61,0.52,0.49,0.52,0.66,0.88,0.9,0.56,0.42,0.45,0.44,0.48,0.45,0.46,0.57,0.78,0.85,0.92,0.81,0.99,1.2,0.95
"2018/11/12","玡马","NOx",34,26,27,18,13,17,23,31,43,31,22,32,30,33,22,22,30,35,33,34,31,39,45,35
"2018/11/12","玡马","O3",13,19,18,25,27,27,24,23,21,42,47,48,60,63,63,49,49,43,39,31,26,15,8.3,9.3
"2018/11/12","玡马","PM10",104,99,103,111,108,107,105,104,109,98,56,66,75,82,61,53,79,66,87,104,101,99,94,98
"2018/11/12","玡马","SO2",3.4,5.3,6,3.7,3.1,3.2,3.3,3.1,5.1,4.9,2.8,7.7,11,9.7,4.5,2.5,3.8,3.6,4,3.4,4.6,4.8,4.3,3.8
"2018/11/13","玡马","CO",0.84,0.69,0.52,0.45,0.47,0.45,0.68,1.26,1.14,0.97,0.63,0.51,0.44,0.36,0.38,0.4,0.45,0.79,0.77,0.74,0.8,0.85,0.81,0.68
"2018/11/13","玡马","NOx",33,34,20,16,18,17,28,56,51,40,29,31,17,19,17,18,23,34,32,31,34,34,35,30
"2018/11/13","玡马","O3",7.9,5.8,16,18,14,16,9.2,8.3,22,43,54,63,77,71,76,71,61,50,49,42,34,28,20,15
"2018/11/13","玡马","PM10",102,98,83,77,80,65,71,83,86,102,81,80,60,56,63,69,95,92,77,95,122,132,117,92
"2018/11/13","玡马","SO2",3.8,4.2,2.2,2,2.5,2.1,2,5.2,5.1,2.9,3,8.6,3,4.5,2.7,2.3,2.4,2.1,2.1,2.4,3,3.4,3.4,3.8
