"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/25","新店","CO",0.33,0.27,0.26,0.25,0.23,0.24,0.29,0.48,0.4,0.37,0.34,0.35,0.32,0.3,0.31,NA,0.42,0.4,0.44,0.42,0.37,0.41,0.36,0.27
"2018/01/25","新店","NOx",6.4,4.6,4.3,3.9,3.3,4.1,8.8,21,14,14,12,13,NA,NA,NA,NA,16,16,19,19,17,18,17,12
"2018/01/25","新店","O3",44,46,46,47,47,45,40,30,38,39,41,35,NA,NA,NA,NA,30,30,29,29,31,27,27,32
"2018/01/25","新店","PM10",10,9,7,6,4,5,8,8,6,8,7,NA,10,9,11,18,17,13,15,17,16,16,12,8
"2018/01/25","新店","SO2",1,1.2,1.2,1.1,1,1.1,1.1,1.3,1.2,1.2,1.2,1.1,NA,1,0.6,NA,0.7,0.6,0.9,0.8,0.7,0.6,0.6,0.6
"2018/01/26","新店","CO",0.26,0.22,0.19,0.18,0.18,0.19,0.24,0.33,0.36,0.3,0.28,0.27,0.27,0.27,NA,NA,0.34,0.4,0.42,0.36,0.32,0.3,0.26,0.22
"2018/01/26","新店","NOx",9.4,6,4.9,4.1,4.4,5.2,9.5,15,19,19,22,NA,NA,17,NA,NA,20,20,20,17,14,12,9.8,7.4
"2018/01/26","新店","O3",33,35,37,37,37,39,35,30,28,28,27,29,32,32,NA,NA,27,27,26,28,31,33,36,38
"2018/01/26","新店","PM10",10,10,6,5,8,5,5,9,7,7,8,7,7,12,NA,NA,13,13,8,8,10,11,9,6
"2018/01/26","新店","SO2",1.3,1.4,1.3,1.3,1.2,1.2,2,1.5,2.8,2.8,3.8,3.7,1.7,1.4,NA,NA,2.8,2.2,1.3,1.3,1.1,1.2,1.1,1
"2018/01/27","新店","CO",0.2,0.18,0.17,0.16,0.17,0.19,0.2,0.27,0.29,0.27,0.28,0.31,0.26,0.28,0.29,0.31,0.32,0.37,0.46,0.4,0.39,0.41,0.57,0.52
"2018/01/27","新店","NOx",5.6,2.9,2.5,2,2.1,3.4,3.9,7.8,10,9.4,9.9,11,6.7,8.5,9.5,10,11,12,16,14,16,16,26,22
"2018/01/27","新店","O3",39,40,40,40,39,39,39,35,35,36,36,35,39,38,37,36,35,35,29,30,28,24,14,10
"2018/01/27","新店","PM10",7,6,6,8,10,11,9,7,11,13,9,7,9,7,3,5,8,8,7,3,6,8,10,13
