"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/17","屏東","SO2",2.2,1.9,1.7,1.6,1.4,1.6,1.5,2.1,2.4,2.4,2.2,2.2,2.3,3.7,8.9,8.6,7.4,4,4.7,4.4,2.7,2.5,2.6,2.3
"2018/01/18","屏東","CO",0.48,0.49,0.51,0.52,0.6,0.71,0.7,1.04,1.12,0.77,0.6,0.5,0.49,0.72,0.68,0.57,0.64,0.72,0.7,0.89,0.9,1.04,0.75,0.53
"2018/01/18","屏東","NOx",23,20,22,23,28,31,37,49,64,49,25,18,15,31,27,24,31,35,29,36,41,47,39,23
"2018/01/18","屏東","O3",4.7,4.9,4.5,1.5,0.3,0.3,-0.2,0.8,1.6,11,39,59,72,93,96,67,57,50,50,36,22,9.8,8.1,14
"2018/01/18","屏東","PM10",88,80,76,71,74,87,101,106,121,138,135,105,88,114,134,139,115,102,106,114,129,138,142,122
"2018/01/18","屏東","SO2",1.7,1.6,2,1.9,2.2,2.7,2.1,2.7,3.9,5.5,7.4,5.9,4.5,8.7,8.2,7.2,8.2,6.4,5.5,5.1,5.5,4.5,4.2,2.7
"2018/01/19","屏東","CO",0.53,0.51,0.53,0.47,0.47,0.48,0.61,0.86,1.47,0.95,0.75,0.9,1.1,0.8,0.6,0.51,0.55,0.82,0.93,0.74,0.8,0.84,0.82,0.78
"2018/01/19","屏東","NOx",22,18,18,20,18,16,20,27,47,31,22,38,46,27,20,17,21,36,49,31,33,38,39,35
"2018/01/19","屏東","O3",11,9.8,6.3,6.4,6.2,5,1.8,1.7,4.3,16,50,88,100,108,89,82,72,48,23,27,24,14,11,8.7
"2018/01/19","屏東","PM10",101,87,92,93,94,91,97,93,102,105,133,152,184,173,144,95,79,89,108,103,91,85,89,100
"2018/01/19","屏東","SO2",2.2,2.6,2.4,2.4,2.3,2.2,2.3,2.7,3.6,4,6.1,8.3,15,14,6.1,4.8,5.5,5,7.4,6.2,5.2,5.3,5.6,4.3
"2018/01/20","屏東","CO",0.69,0.74,0.71,0.74,0.69,0.55,0.54,0.63,0.69,0.74,0.56,0.64,0.62,0.63,0.55,0.43,0.48,0.57,0.59,0.59,0.65,0.75,0.76,0.69
"2018/01/20","屏東","NOx",31,34,37,49,47,31,26,29,28,26,20,21,25,23,18,16,17,23,23,21,22,25,25,22
"2018/01/20","屏東","O3",13,4.1,0.6,0.2,0.1,1.2,1.9,4.2,13,30,46,58,74,94,93,65,60,59,54,51,43,31,23,17
"2018/01/20","屏東","PM10",101,106,103,103,99,97,90,92,88,88,83,87,103,125,136,115,91,80,94,111,116,122,120,120
"2018/01/20","屏東","SO2",5,2.6,4.5,5.5,4.8,4,3.2,2.8,2.8,3,3.2,6.3,5.7,4.9,4.1,3.3,3.7,4.6,4.8,4.7,3.8,2.9,2.3,1.8
"2018/01/21","屏東","CO",0.68,0.64,0.59,0.6,0.57,0.54,0.6,0.65,0.69,0.71,0.8,0.64,0.52,0.55,0.51,0.5,0.63,0.69,0.71,0.77,0.76,0.82,0.82,0.54
"2018/01/21","屏東","NOx",21,18,17,14,14,13,13,14,17,17,16,12,10,11,9.3,9.7,16,24,27,29,24,23,24,16
"2018/01/21","屏東","O3",15,15,13,14,11,6,3.9,4.7,9.5,19,42,57,63,67,68,73,68,51,45,38,36,27,24,29
"2018/01/21","屏東","PM10",112,112,117,122,121,111,108,104,104,101,110,119,126,122,116,108,111,110,117,125,128,128,127,123
"2018/01/21","屏東","SO2",1.9,2.8,2.6,2.6,2.1,2.1,2.1,2.1,2.3,2.4,2.9,3.4,3.7,3.3,2.6,2.8,4,6.9,7.2,7.3,5.1,3.2,3.3,2.8
"2018/01/22","屏東","CO",0.51,0.5,0.49,0.47,0.45,0.49,0.48,0.67,0.75,0.4,0.36,0.31,0.28,0.29,0.66,0.57,0.56,0.66,0.55,0.52,0.58,0.59,0.56,0.6
"2018/01/22","屏東","NOx",15,14,12,10,9.1,8.2,9.5,19,23,11,9.9,8.3,6.5,7.6,28,26,26,34,23,18,19,18,16,15
"2018/01/22","屏東","O3",25,19,16,12,15,20,21,9.7,13,26,31,37,45,59,74,64,49,34,34,36,31,29,29,30
"2018/01/22","屏東","PM10",112,103,98,95,84,82,79,74,63,51,38,30,30,32,48,62,76,90,99,103,97,88,81,79
"2018/01/22","屏東","SO2",2.6,1.6,1.6,1.5,1.3,1.4,1.4,1.5,1.8,1.5,1.5,1.6,1.7,2.3,8.6,4.9,4.3,4.4,2.9,2.5,2.4,2.1,2,2.2
"2018/01/23","屏東","CO",0.63,0.71,0.69,0.68,0.67,0.7,0.83,0.95,1.06,0.9,0.77,0.85,0.72,0.63,0.56,0.55,0.54,0.64,0.66,0.57,0.46,0.49,0.46,0.43
"2018/01/23","屏東","NOx",14,16,16,16,16,16,20,27,33,28,27,26,28,21,17,18,22,23,28,28,21,21,21,21
"2018/01/23","屏東","O3",29,23,20,17,12,10,6.2,5.8,9.2,25,49,65,78,97,100,87,63,62,49,36,34,29,23,17
"2018/01/23","屏東","PM10",81,84,68,66,60,67,66,64,68,74,96,111,116,109,93,83,67,63,63,79,94,102,101,96
"2018/01/23","屏東","SO2",2.9,2.8,2.5,2.1,2,2.2,2.5,2.8,2.7,3.3,7.3,10,7.1,5,4.3,4.4,3.9,5.2,5,3.7,2.7,2.7,2.5,1.9
