"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/17","松山","NOx",95,48,23,27,41,51,64,91,55,45,26,21,21,20,20,21,24,30,33,33,29,21,18,13
"2018/01/17","松山","O3",2.6,4.5,15,8.5,2.4,2.5,2.4,3,6.6,12,26,33,38,42,47,48,41,32,27,23,23,30,33,37
"2018/01/17","松山","PM10",37,37,24,23,20,32,30,34,34,42,53,49,37,24,28,42,52,57,48,47,41,50,37,31
"2018/01/17","松山","SO2",3,1,0.4,0.1,0.6,0.4,1.6,2.3,1.3,0.8,1.9,5.3,6.6,9.1,4.5,4,2.3,3,2,NA,NA,NA,NA,NA
"2018/01/18","松山","CO",0.19,0.23,0.22,0.22,0.22,0.23,0.31,0.41,0.45,NA,0.4,0.35,0.31,NA,0.33,0.34,0.43,0.57,0.67,0.55,0.41,0.38,0.42,0.4
"2018/01/18","松山","NOx",8.9,7.8,7.6,6.4,6.3,7.2,17,25,30,NA,32,24,21,24,19,33,51,68,79,60,40,32,35,31
"2018/01/18","松山","O3",41,41,40,41,41,39,31,28,26,NA,27,33,35,28,NA,32,23,16,11,17,28,34,32,32
"2018/01/18","松山","PM10",21,26,25,31,33,26,24,17,23,19,20,21,18,21,NA,23,23,19,11,11,12,15,10,8
"2018/01/18","松山","SO2",1.8,3.4,3.6,3.2,3.4,2.8,3.2,3.3,4.1,NA,4.3,3.8,3.7,4.9,NA,4,3.7,7.5,10,5.2,3.1,3,5.6,6.4
"2018/01/19","松山","CO",0.35,0.28,0.29,0.31,0.26,0.27,0.32,0.53,0.62,0.43,0.4,0.44,0.44,0.44,0.4,0.44,0.52,0.66,0.79,0.68,0.6,0.63,0.6,0.59
"2018/01/19","松山","NOx",22,17,16,15,9.2,12,30,59,82,62,59,68,63,NA,30,36,50,55,56,49,41,38,34,30
"2018/01/19","松山","O3",37,39,39,39,47,46,35,20,15,20,22,18,21,22,27,22,13,10,8.7,12,15,16,18,19
"2018/01/19","松山","PM10",9,9,12,13,15,10,12,7,7,2,2,7,10,18,18,17,28,30,40,39,44,44,48,49
"2018/01/19","松山","SO2",6.2,2.9,1.2,0.8,0.6,0.3,0.2,0.4,0.9,1,1.7,1.1,1.3,0.9,0.8,0.8,1.8,1.5,1.7,3.6,4.4,3.8,2.8,2.8
"2018/01/20","松山","CO",0.45,0.42,0.38,0.39,0.37,0.38,0.41,0.49,0.52,0.52,0.51,0.5,0.5,0.49,0.5,0.5,0.52,0.58,0.57,0.51,0.49,0.52,0.51,0.47
"2018/01/20","松山","NOx",20,12,10,9.2,7.1,7.1,11,19,27,28,27,25,24,24,23,26,26,28,27,24,21,21,19,15
"2018/01/20","松山","O3",28,36,38,40,45,47,43,36,29,29,31,34,36,35,35,32,32,28,28,33,34,34,37,40
"2018/01/20","松山","PM10",44,33,26,16,25,23,35,33,37,39,41,34,37,39,48,48,46,42,34,29,21,12,19,25
"2018/01/20","松山","SO2",2.2,2.6,3.4,2.6,1.5,1.2,1.2,2.2,2.7,1.7,1.9,1.6,1.7,2.6,2.9,3.8,3.1,3.2,3.2,2,2.4,2,2.3,1.5
"2018/01/21","松山","CO",0.44,0.37,0.34,0.33,0.29,0.28,0.29,0.34,0.37,0.39,0.39,0.41,0.36,0.35,0.37,0.35,0.36,0.43,0.54,0.57,0.52,0.56,0.84,1.17
"2018/01/21","松山","NOx",12,8.8,8.1,8.1,8.4,8.1,11,15,21,22,20,21,17,18,24,27,26,29,36,40,34,34,46,66
"2018/01/21","松山","O3",42,44,43,42,41,42,40,36,31,30,34,34,37,33,28,25,25,21,14,9.6,12,11,4.8,2.9
"2018/01/21","松山","PM10",32,30,29,23,22,17,13,6,3,10,11,18,13,18,24,33,31,28,35,43,44,37,39,47
"2018/01/21","松山","SO2",2.3,2.2,2.4,2.7,3.9,3.1,1.7,1.6,3.1,3.8,2,2.1,1.8,2.1,3.6,7.1,6.1,5.6,5.9,5.8,6.3,9.3,8,6.2
