"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/01/31","大里","SO2",2.1,1.8,2.1,2.1,2.1,2.1,2.4,3.2,3.8,3.2,NA,2.1,1.8,1.8,1.9,1.9,1.7,1.5,1.3,1.2,1.3,1.3,1.3,1.2
"2018/02/01","大里","CO",0.43,0.38,0.39,0.44,0.53,0.49,0.52,0.68,0.79,0.72,0.73,0.78,0.8,0.84,NA,NA,0.81,0.97,0.92,0.75,0.72,0.78,0.81,0.7
"2018/02/01","大里","NOx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,29,37,30,26,28,29,22
"2018/02/01","大里","O3",30,30,33,30,27,30,27,21,20,24,26,27,NA,NA,NA,17,19,16,5.9,9.2,11,6.4,5.8,12
"2018/02/01","大里","PM10",7,10,11,4,5,4,8,7,19,26,32,31,31,35,NA,68,61,59,58,56,44,31,18,11
"2018/02/01","大里","SO2",1.3,1.5,1.7,1.5,1.8,1.6,1.5,1.7,1.9,1.8,2,2.1,2.1,2,NA,NA,2,1.8,2.5,2.2,1.5,1.5,1.5,1.4
"2018/02/02","大里","CO",0.61,0.47,0.43,0.37,0.36,0.36,0.41,0.53,0.67,0.61,0.49,0.42,0.41,0.4,0.42,0.39,0.37,0.5,0.53,0.52,0.48,0.47,0.48,0.4
"2018/02/02","大里","NOx",16,14,11,14,12,14,20,26,31,27,25,20,23,22,23,22,21,24,24,23,20,19,17,14
"2018/02/02","大里","O3",17,21,24,23,25,22,16,14,15,21,28,34,32,32,30,31,30,26,24,24,27,29,30,33
"2018/02/02","大里","PM10",4,11,16,16,10,9,16,14,13,10,17,26,36,44,46,42,39,29,21,15,20,29,27,23
"2018/02/02","大里","SO2",1.5,1.5,1.5,1.7,1.9,1.8,3.1,4.3,5.2,5,5.2,4.7,5.1,5,4.7,4.7,4.7,4.3,4.3,4.4,4.5,4.4,4.2,4.2
"2018/02/03","大里","CO",0.39,0.36,0.33,0.33,0.35,0.38,0.43,0.52,0.59,0.74,0.82,0.86,0.8,0.76,0.74,0.72,0.68,0.68,0.63,0.59,0.52,0.44,0.44,0.38
"2018/02/03","大里","NOx",12,9.9,8.3,7.4,7.8,8.7,11,16,18,24,26,28,24,24,25,27,26,25,23,24,20,16,18,14
"2018/02/03","大里","O3",34,40,42,43,43,44,40,36,34,27,24,23,26,26,22,20,18,18,20,20,23,28,26,29
"2018/02/03","大里","PM10",22,26,36,34,33,23,29,29,37,49,58,63,52,43,44,38,45,34,40,31,32,24,16,12
"2018/02/03","大里","SO2",1.6,1.7,1.6,1.6,1.5,1.6,1.5,1.6,1.8,2.4,2.4,2.2,2.2,2,1.9,1.8,1.9,1.9,1.8,1.4,1.5,1.7,1.6,1.6
"2018/02/04","大里","CO",0.35,0.31,0.29,0.26,0.25,0.25,0.28,0.32,0.32,0.34,0.36,0.35,0.37,0.36,0.35,0.34,0.36,0.37,0.37,0.36,0.37,0.36,0.34,0.34
"2018/02/04","大里","NOx",11,7.1,7.4,7.3,6.2,6.7,11,13,13,19,17,14,15,15,15,16,17,17,17,14,16,15,12,11
"2018/02/04","大里","O3",31,33,32,33,33,32,27,25,27,23,25,27,27,27,26,26,23,23,24,25,24,25,27,27
"2018/02/04","大里","PM10",11,14,11,5,4,9,10,11,4,4,6,8,12,12,10,9,7,14,11,11,9,12,16,11
"2018/02/04","大里","SO2",1.7,0.5,0.6,0.7,0.5,0.4,0.7,1.1,1.3,1.2,1.1,1.2,1.2,1.2,1.2,1.3,1.1,1,1,0.9,0.9,1,1,0.9
"2018/02/05","大里","CO",0.28,0.25,0.24,0.24,0.24,0.23,0.26,0.36,0.48,0.43,0.44,0.44,0.45,0.45,0.46,0.45,0.45,0.55,0.57,0.52,0.4,0.41,0.38,0.36
"2018/02/05","大里","NOx",9.5,7.2,6.6,6.7,5.8,5.9,7.7,13,NA,18,19,19,19,19,21,19,21,22,20,20,14,16,13,11
"2018/02/05","大里","O3",31,32,32,33,34,34,33,29,22,23,22,22,23,23,21,22,22,21,21,22,27,27,30,32
"2018/02/05","大里","PM10",7,4,4,4,5,8,6,5,7,18,28,28,18,6,8,16,26,26,18,22,20,26,23,26
"2018/02/05","大里","SO2",1.1,0.9,0.7,1.2,1.3,1.4,1.6,1.6,1.7,1.7,1.5,1.7,1.7,1.7,1.7,1.5,1.6,1.6,1.6,1.5,1.4,1.6,1.7,1.6
"2018/02/06","大里","CO",0.34,0.28,0.27,0.27,0.27,0.29,0.34,0.48,0.64,0.51,0.46,0.46,0.42,0.4,0.41,0.41,0.42,0.57,0.65,0.6,0.5,0.51,0.48,0.43
"2018/02/06","大里","NOx",9.4,8,6.2,6.4,6.4,8.1,11,20,26,24,22,22,18,20,20,22,21,30,32,29,24,25,22,17
"2018/02/06","大里","O3",32,34,36,34,34,31,28,22,20,24,27,31,36,33,33,32,30,19,15,15,20,19,22,23
"2018/02/06","大里","PM10",24,17,14,18,25,39,44,49,38,31,35,43,44,43,47,56,57,59,64,65,63,57,51,43
"2018/02/06","大里","SO2",1.6,1.4,1.2,1.4,1.4,1.9,1.8,1.8,1.9,1.9,2.2,2.5,2.6,2.8,2.9,2.7,2.8,3.2,2.7,2.8,3,3.5,3.2,2.5
"2018/02/07","大里","CO",0.46,0.6,0.58,0.56,0.53,0.4,0.61,0.77,0.74,1,NA,1.09,1.12,1.19,0.88,0.73,1.06,1.38,1.19,1.27,1.14,1.21,1.17,1.31
"2018/02/07","大里","NOx",17,24,22,21,21,17,28,38,39,53,NA,75,77,95,73,50,74,92,76,101,101,97,100,105
"2018/02/07","大里","O3",17,6.7,6.4,6.2,6,21,4.6,4.2,6.1,4.2,3.7,6.9,7.3,4.5,5.5,5.2,1.9,1,0.9,1,0.9,0.9,0.9,0.9
"2018/02/07","大里","PM10",37,35,38,47,52,53,50,51,55,63,NA,81,81,81,84,80,70,55,40,44,52,73,77,73
"2018/02/07","大里","SO2",1.7,1.9,1.8,1.7,2.2,2.7,2.4,2.8,2.9,3,NA,3.7,3.8,3.9,3.9,2.9,3.2,3.5,3,3.9,3.8,4.2,3.4,3.5
"2018/02/08","大里","CO",1.65,0.54,0.39,0.28,0.27,0.28,0.35,0.55,0.83,0.76,0.65,0.51,0.59,0.56,0.46,0.48,0.56,0.75,1.16,1.07,0.98,1.14,1.02,0.88
"2018/02/08","大里","NOx",111,NA,16,7.9,10,7.7,14,28,43,44,43,31,34,33,26,27,33,43,63,56,53,60,66,62
"2018/02/08","大里","O3",0.9,3.9,21,31,25,29,20,12,9,11,15,22,24,26,30,28,20,9.4,1.5,1.2,1.1,1.1,0.8,0.9
"2018/02/08","大里","PM10",61,45,38,20,16,11,17,14,10,15,21,28,30,34,32,22,21,30,51,57,56,48,58,60
"2018/02/08","大里","SO2",3.4,1.6,1.3,1.2,1.1,1,1.1,1.7,1.7,1.9,2.5,1.9,1.8,1.9,1.6,1.6,1.9,2.1,2.4,2.3,2.5,2.7,2.7,3.1
"2018/02/09","大里","CO",0.95,0.82,0.82,0.84,1.25,1.35,1.64,1.83,2.38,2.3,1.61,1.28,0.81,0.47,0.52,0.52,0.71,1,1.32,1.36,1.15,0.75,0.9,0.92
"2018/02/09","大里","NOx",63,58,55,55,72,79,95,115,138,141,113,105,52,33,31,25,35,50,63,66,55,34,42,43
"2018/02/09","大里","O3",1,1.2,1.6,0.9,0.7,1,1,1.2,1.5,2.4,4,10,26,25,28,33,22,8.5,1.1,1,1.7,4.7,1.2,0.7
"2018/02/09","大里","PM10",61,54,56,50,43,38,46,45,60,67,88,88,89,71,59,53,68,76,74,71,75,78,74,73
"2018/02/09","大里","SO2",3,2.4,2,2.2,2.3,2.6,3,4.8,5.1,4.7,4.5,6,3.2,2.2,1.8,1.3,1.6,2.3,2.5,2.7,2.7,2.2,2.4,2.7
"2018/02/10","大里","CO",0.8,0.79,0.71,0.64,0.63,0.52,0.53,0.7,0.62,0.7,0.7,0.64,0.62,0.62,0.49,0.51,0.58,0.76,0.79,0.55,0.7,0.57,0.52,0.44
"2018/02/10","大里","NOx",43,39,32,30,29,20,18,27,25,30,29,29,26,26,22,25,28,36,39,24,30,24,20,14
"2018/02/10","大里","O3",0.7,1,1,0.8,0.9,8.7,11,7.5,13,14,21,25,29,34,31,27,22,12,8.1,17,10,16,21,31
"2018/02/10","大里","PM10",80,86,80,76,76,74,75,74,64,56,57,67,64,57,52,54,38,36,38,44,46,35,28,23
"2018/02/10","大里","SO2",2.4,2.2,2,2.3,2.4,2.1,2.1,2.5,2.5,2.6,2.6,2.7,2.2,2.6,2.1,2.3,2.2,2.4,2.8,2,2.2,2.4,2.2,2.1
"2018/02/11","大里","CO",0.55,0.49,0.44,0.41,0.43,0.44,0.46,0.47,0.52,0.52,0.52,0.44,0.4,0.41,0.41,0.42,0.43,0.48,0.55,0.5,0.48,0.44,0.42,0.39
"2018/02/11","大里","NOx",14,12,9.5,8.6,7.5,7.7,9.3,11,15,16,15,13,12,11,13,14,14,16,21,19,17,15,14,12
"2018/02/11","大里","O3",30,33,40,42,43,41,38,37,34,34,36,41,43,42,40,38,37,33,26,26,27,28,29,30
"2018/02/11","大里","PM10",27,38,26,24,12,19,16,18,14,7,8,15,22,22,16,31,47,65,77,74,75,64,62,54
"2018/02/11","大里","SO2",1.9,0.7,0.7,0.7,1,1,1,1,1,1.2,1.2,1.2,1.2,1.2,1.8,1.6,1.8,1.9,2.1,2,1.8,2.1,2,1.7
"2018/02/12","大里","CO",0.36,0.32,0.28,0.26,0.26,0.26,0.32,0.48,0.67,0.66,0.54,0.5,0.52,0.41,0.42,0.43,0.45,0.57,0.72,0.66,0.6,0.58,0.56,0.52
"2018/02/12","大里","NOx",11,8.7,8.7,6.8,6.5,6.8,12,20,28,30,29,27,22,16,17,19,21,26,36,34,29,26,24,20
"2018/02/12","大里","O3",32,33,36,38,39,39,32,25,18,19,24,29,35,47,49,50,48,38,25,23,25,26,26,29
"2018/02/12","大里","PM10",40,43,51,63,72,72,71,69,61,64,64,74,73,79,76,99,111,130,128,133,137,140,125,109
"2018/02/12","大里","SO2",1.5,1.1,2.2,1.5,1.4,1.4,1.1,1.1,1.2,1.4,1.4,1.5,1.5,1.4,1.2,1.6,2,2.3,2.3,2.3,2.3,2,1.6,1.2
"2018/02/13","大里","CO",0.42,0.38,0.41,0.44,0.51,0.52,0.65,0.9,0.9,0.7,0.61,0.57,0.63,0.47,0.52,0.53,0.55,0.8,0.76,0.85,0.9,0.74,0.7,0.57
"2018/02/13","大里","NOx",16,13,15,20,21,24,34,43,56,41,39,26,27,15,19,21,22,37,41,43,40,37,37,29
"2018/02/13","大里","O3",33,35,30,22,13,8.5,2.9,4.6,5.9,14,26,45,59,66,65,67,64,42,27,20,20,16,12,15
"2018/02/13","大里","PM10",93,93,87,84,80,89,87,88,81,94,104,117,111,113,114,118,116,116,123,129,126,133,125,132
"2018/02/13","大里","SO2",1.6,1.9,1.9,1.6,1.6,1.5,1.8,2.7,3.6,3.1,2.5,2.1,2.5,2.1,4.2,4,3.9,6.5,3.9,2.9,2.7,2.4,2.5,2.5
"2018/02/14","大里","CO",0.61,0.48,0.45,0.44,0.46,0.51,0.66,0.98,1.25,1.1,0.96,0.64,0.52,0.45,0.7,0.98,1.08,0.98,1.65,1.6,1.55,1.23,0.79,0.93
"2018/02/14","大里","NOx",38,34,33,33,32,33,40,49,57,47,45,30,17,11,30,40,40,39,64,72,66,62,58,54
"2018/02/14","大里","O3",5.9,6.2,7.7,6.4,5.3,2.6,1.6,4.2,7.5,18,32,43,63,62,59,49,45,39,11,4.3,4.5,1.4,1.2,5.4
"2018/02/14","大里","PM10",123,128,126,123,123,110,103,89,91,105,113,115,NA,58,88,108,131,135,126,135,128,130,115,129
"2018/02/14","大里","SO2",3.7,5.2,5.9,5.5,4.5,3.1,2.4,2.2,2.9,3.5,2.8,2.2,1.9,1.6,7.5,12,11,6.8,6.1,5.2,3.9,3.7,7,13
"2018/02/15","大里","CO",1.45,1.16,0.99,0.85,0.81,0.89,0.81,0.85,0.72,0.75,0.4,0.28,0.27,0.25,0.37,0.43,0.49,0.47,0.68,0.86,0.77,0.94,0.98,0.88
"2018/02/15","大里","NOx",59,36,35,31,29,33,26,28,20,23,11,6.1,5.4,6,11,15,16,16,24,29,25,34,40,35
"2018/02/15","大里","O3",2.5,3.3,2.4,3.9,1.5,5.7,6.4,6.2,5.7,16,16,20,24,8.5,29,67,64,62,42,31,27,14,7.1,6.7
"2018/02/15","大里","PM10",138,137,116,81,64,55,57,53,48,46,38,27,17,14,NA,69,84,83,89,88,93,101,101,92
"2018/02/15","大里","SO2",11,4.8,2.8,2.2,2,2.4,1.9,2,1.9,1.9,1.5,1.4,1.6,1.3,2.8,3.2,3.6,3.9,3.9,3.3,2.4,2.5,2.4,2.1
"2018/02/16","大里","CO",0.85,0.65,0.63,0.64,0.6,0.63,0.67,0.97,0.86,0.79,0.56,0.47,0.45,0.37,0.36,0.38,0.41,0.4,0.5,0.45,0.46,0.42,0.58,0.6
"2018/02/16","大里","NOx",32,22,21,23,22,23,25,35,34,27,18,17,19,12,14,15,16,14,19,19,20,20,30,29
"2018/02/16","大里","O3",8.1,13,13,8.8,5.4,3.8,4.8,7.4,20,37,49,48,48,51,53,47,41,35,24,21,17,15,5.1,3.1
"2018/02/16","大里","PM10",93,98,92,76,57,57,53,68,80,84,73,61,63,58,63,58,64,61,61,58,57,51,47,52
"2018/02/16","大里","SO2",3.4,2.2,1.5,1.4,1.2,1.3,1.7,3,3.2,3.5,2.6,2.9,5.6,2.9,3.4,2.7,2.1,1.8,1.6,1.5,1.4,1.4,1.9,2.1
"2018/02/17","大里","CO",0.45,0.43,0.42,0.37,0.32,0.29,0.32,0.38,0.43,0.44,0.44,0.42,0.4,0.38,0.39,0.44,0.44,0.47,0.52,0.54,0.51,0.48,0.51,0.43
"2018/02/17","大里","NOx",24,23,20,15,12,9.3,11,13,13,13,14,12,10,10,10,13,15,17,19,20,19,18,20,17
"2018/02/17","大里","O3",6,6.3,8.1,13,18,26,25,27,29,34,38,47,54,58,59,59,52,45,37,33,32,31,27,29
"2018/02/17","大里","PM10",77,90,87,69,51,35,38,40,42,20,10,13,20,34,40,47,51,55,64,67,68,62,60,63
"2018/02/17","大里","SO2",1.6,1.4,1.2,1,0.9,1,1.6,1.7,1.7,1.6,1.5,1.4,1.6,1.7,1.7,1.7,1.8,1.9,1.7,1.7,1.6,1.6,1.6,1.7
"2018/02/18","大里","CO",0.34,0.31,0.29,0.29,0.29,0.3,0.29,0.33,0.46,0.47,0.51,0.5,0.37,0.28,0.29,0.3,0.3,0.33,0.49,0.86,0.63,0.54,0.69,0.64
"2018/02/18","大里","NOx",12,8.2,8.9,8.7,8.9,8.8,10,11,14,15,16,16,13,7,8.6,9,8.6,9.8,20,37,26,21,31,34
"2018/02/18","大里","O3",36,37,35,34,32,27,26,23,24,28,38,49,52,55,55,53,52,43,32,9.8,14,17,7.5,2
"2018/02/18","大里","PM10",66,70,74,71,77,63,65,59,68,77,76,78,64,55,46,44,40,35,39,43,51,48,46,49
"2018/02/18","大里","SO2",1.7,0.8,0.9,0.7,1.1,1.2,1.1,1.2,1.4,1.4,1.6,2,1.9,1.3,1.7,1.4,1.3,1.4,1.5,1.6,1.6,1.6,1.7,1.9
"2018/02/19","大里","CO",0.7,0.75,0.59,0.5,0.38,0.42,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.77,0.64,0.63,0.6
"2018/02/19","大里","NOx",38,41,29,23,15,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,31,25,25,25
"2018/02/19","大里","O3",1,0.9,4.8,4.2,9.5,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,11,13,12,10
"2018/02/19","大里","PM10",48,50,33,36,23,26,20,24,41,64,87,79,69,46,39,33,37,44,50,65,4,50,56,51
"2018/02/19","大里","SO2",1.7,1.6,1.3,1.3,1.2,1.2,1.4,2.3,4.1,8.2,5.7,4.1,2.8,2.5,2.8,2.1,2.8,2,2.8,5.4,2.3,1.6,1.4,1.4
"2018/02/20","大里","CO",0.69,0.56,0.5,0.64,0.6,0.44,0.58,0.69,0.74,0.7,0.58,0.54,0.43,0.41,0.4,0.42,0.41,0.52,0.57,0.59,0.68,0.67,0.74,0.73
"2018/02/20","大里","NOx",28,22,18,27,27,21,23,29,27,26,27,20,15,13,13,13,16,24,25,26,30,34,40,35
"2018/02/20","大里","O3",3.1,4,6.2,1.1,1.3,3.4,2,4.8,11,21,28,38,49,53,60,62,47,32,26,18,12,5.9,1.5,1.4
"2018/02/20","大里","PM10",48,42,37,38,36,49,47,56,57,74,73,71,66,69,77,69,72,71,78,76,87,91,95,92
"2018/02/20","大里","SO2",1.9,1.5,1.5,1.6,1.6,1.4,1.5,1.8,2.1,2.2,2,2.1,2.1,2.2,2,2,2,2,2.3,2.3,2.2,2,2.1,2
"2018/02/21","大里","CO",0.72,0.55,0.43,0.42,0.38,0.36,0.45,0.64,0.68,0.57,0.52,0.5,NA,0.42,0.41,0.43,0.47,0.56,0.75,0.64,0.54,0.56,0.45,0.44
"2018/02/21","大里","NOx",36,27,17,16,14,11,14,21,23,21,18,17,NA,18,18,19,20,25,32,29,25,26,18,18
"2018/02/21","大里","O3",1.1,1.5,9,7.7,9.5,17,15,13,17,23,28,34,NA,40,41,39,33,24,14,15,16,14,21,20
"2018/02/21","大里","PM10",88,94,81,73,55,47,38,36,35,43,44,40,38,38,41,37,38,43,39,34,21,26,30,38
"2018/02/21","大里","SO2",2,2.1,1.6,1.5,1.3,1.1,1.2,1.4,1.5,1.5,1.4,1.3,NA,1.2,1.3,1.3,1.1,1.3,1.3,1.5,1.6,1.6,1.4,1.5
"2018/02/22","大里","CO",0.4,0.37,0.36,0.35,0.35,0.37,0.49,0.81,0.74,0.61,NA,0.72,0.65,0.53,0.48,0.48,0.53,0.6,0.7,0.78,0.53,0.53,0.58,0.55
"2018/02/22","大里","NOx",16,13,11,11,9.2,8.4,15,34,26,22,NA,28,27,20,19,18,21,25,28,35,20,22,25,21
"2018/02/22","大里","O3",21,24,27,28,32,32,24,12,21,27,26,NA,19,26,29,34,30,25,20,12,23,19,14,14
"2018/02/22","大里","PM10",42,39,38,34,29,25,22,28,34,42,NA,47,52,51,39,23,14,16,22,17,13,15,18,23
"2018/02/22","大里","SO2",1.5,1.8,1.6,1.5,1.5,1.4,1.5,2.9,2,1.8,NA,NA,2,1.4,1.4,1.3,1.3,1.3,1.3,1.4,1.5,1.6,1.5,1.5
"2018/02/23","大里","CO",0.47,0.41,0.39,0.36,0.34,0.34,0.41,0.76,0.73,0.64,0.75,0.82,0.71,0.5,0.48,0.54,0.56,0.77,0.92,0.86,0.9,1,0.92,1.07
"2018/02/23","大里","NOx",16,12,11,9,9.2,10,14,29,28,23,27,32,25,15,15,20,25,35,40,39,42,48,49,52
"2018/02/23","大里","O3",18,22,26,32,32,31,24,16,19,28,36,52,66,68,70,72,53,31,19,15,7.8,2.5,1.2,1.6
"2018/02/23","大里","PM10",18,12,7,10,20,23,21,22,28,29,36,41,57,50,52,52,66,70,76,72,74,67,72,77
"2018/02/23","大里","SO2",1.3,1.5,1.4,1.4,1.3,1.6,1.5,1.6,1.7,1.8,1.9,2.8,2.1,1.8,1.6,1.8,2.1,2.2,2.2,2.4,2.5,2.9,2.8,4.3
"2018/02/24","大里","CO",1,0.85,0.84,0.83,0.84,0.73,0.67,0.96,0.8,0.61,0.61,0.69,0.78,0.63,0.44,0.53,0.52,0.77,1.08,1.52,1.13,0.91,0.96,1.02
"2018/02/24","大里","NOx",47,46,46,44,43,36,31,45,38,29,27,34,33,22,13,21,19,38,50,69,61,51,46,51
"2018/02/24","大里","O3",1.5,0.9,1.1,1,1.2,4.4,4.5,3.2,7.8,18,21,20,39,60,63,55,43,24,8.4,1.5,1.1,0.9,1,0.9
"2018/02/24","大里","PM10",108,110,116,89,84,72,68,70,72,75,72,66,79,84,81,67,58,80,96,117,116,120,130,140
"2018/02/24","大里","SO2",4.2,3.2,3.2,3.1,3.4,3.3,3.3,3.5,3.7,3.3,3.3,3.1,4,2.6,1.9,2,1.7,2.5,2.3,2.8,2.8,3,3,3.1
"2018/02/25","大里","CO",0.8,0.9,0.74,0.76,0.77,0.81,1.01,0.97,0.78,0.67,0.6,0.59,0.54,0.47,0.44,0.38,0.41,0.46,0.46,0.46,0.44,0.42,0.36,0.32
"2018/02/25","大里","NOx",39,43,28,32,33,35,44,42,41,38,31,25,23,20,20,17,18,23,23,22,21,18,13,11
"2018/02/25","大里","O3",0.9,1,2.1,1.1,1,1.2,1.2,2.4,6.5,13,19,28,31,31,29,30,27,21,18,17,17,19,24,26
"2018/02/25","大里","PM10",136,121,93,86,82,85,81,85,82,84,74,70,57,49,40,40,40,38,34,29,26,21,10,14
"2018/02/25","大里","SO2",2.4,2.5,1.8,2,2.3,2.2,2.3,2.7,2.9,2.6,2.5,2,2.3,1.7,1.6,1.6,1.6,2,3,2.3,2.3,2.2,1.9,1.9
"2018/02/26","大里","CO",0.3,0.29,0.31,0.28,0.27,0.26,0.34,0.51,NA,0.46,0.4,0.4,0.4,0.35,0.36,0.38,0.44,0.52,0.56,0.67,0.68,0.76,0.61,0.57
"2018/02/26","大里","NOx",10,9.2,10,7.5,7.1,7.8,13,21,NA,24,19,19,17,15,17,18,23,27,27,32,34,38,34,38
"2018/02/26","大里","O3",27,28,27,30,29,27,22,16,17,24,31,38,47,53,56,54,45,36,30,20,15,9,9.2,4.5
"2018/02/26","大里","PM10",20,23,17,7,10,7,11,12,14,10,13,19,37,38,47,45,62,66,61,48,47,51,53,44
"2018/02/26","大里","SO2",1.2,0.9,1.4,0.9,0.8,0.8,1.1,1.2,NA,2.3,2.1,2.1,1.8,1.8,1.9,2,2.1,2.1,2,2,2.1,2.3,2.4,2.4
"2018/02/27","大里","CO",0.61,0.57,0.57,0.63,0.62,0.67,0.64,0.97,0.75,0.67,0.72,0.68,0.57,0.48,0.51,0.54,0.61,0.74,1.18,1.45,1.15,0.95,1.02,1.04
"2018/02/27","大里","NOx",45,38,37,46,48,44,41,51,45,40,39,32,28,23,23,22,26,33,54,68,48,39,56,55
"2018/02/27","大里","O3",0.7,2.1,2.7,0.8,1,1,2.7,3.5,6.5,13,25,38,41,52,54,61,61,46,15,2.4,11,9,0.9,1.2
"2018/02/27","大里","PM10",43,44,52,54,57,60,77,94,105,113,121,134,137,135,128,123,122,121,124,132,130,123,119,125
"2018/02/27","大里","SO2",2.9,3.4,3.3,3.7,3.3,5.3,5.8,5.2,5.2,5.8,5.7,4.2,4.6,3.4,2.3,2,2.3,2.1,2.2,3,3.6,2.8,3.5,3.3
"2018/02/28","大里","CO",0.78,0.97,0.96,1,0.86,0.75,0.79,0.84,0.75,0.71,0.67,0.59,0.6,0.6,0.81,0.66,0.55,0.66,0.95,0.96,1.09,1.45,1.38,1.45
"2018/02/28","大里","NOx",35,49,48,45,38,30,33,37,39,39,26,19,18,22,31,28,23,25,32,39,48,57,55,55
"2018/02/28","大里","O3",5.7,1,0.9,0.8,0.7,1.7,1.5,3.1,5.9,13,34,41,48,52,32,29,32,28,13,5.9,1.8,1,0.8,1
"2018/02/28","大里","PM10",117,116,113,125,114,109,102,97,88,76,67,71,82,101,108,103,86,72,71,79,94,94,95,75
"2018/02/28","大里","SO2",2.7,2.8,3.1,3.4,2.6,2.8,3.5,3,3.7,3.5,3,4,4,4.6,4.6,6.9,2.8,2.4,2,2.2,2.3,2.6,2.6,2.8
"2018/03/01","大里","CO",1.14,1.06,0.92,0.93,0.44,0.35,0.54,0.9,1.22,1.08,0.58,0.44,0.44,0.46,0.5,0.51,0.67,0.89,0.87,0.86,0.79,0.92,0.8,0.88
"2018/03/01","大里","NOx",45,43,37,43,18,15,26,43,59,50,29,20,16,18,20,19,27,38,40,37,32,35,36,35
"2018/03/01","大里","O3",0.7,0.9,0.8,0.7,1.6,2.3,1.6,4.5,6.9,25,36,56,72,79,77,75,69,43,25,21,21,14,9.4,7.2
"2018/03/01","大里","PM10",77,77,76,62,42,38,27,32,31,42,NA,35,35,29,38,43,61,68,80,86,74,77,77,100
"2018/03/01","大里","SO2",2.6,2.2,2,2,1.6,1.4,1.5,2,4.8,2.9,2.1,2.2,2,2.5,2.5,2,2.3,2.2,2,1.6,2.2,3,2.9,4.8
"2018/03/02","大里","CO",0.98,0.92,0.9,0.82,0.77,0.8,0.86,1.33,1.43,1.43,1.24,0.92,0.87,0.63,0.61,0.63,0.64,0.69,0.77,1.14,1.39,1.24,1.19,1.09
"2018/03/02","大里","NOx",33,28,27,22,19,23,28,47,61,54,38,27,26,26,23,28,28,26,28,42,67,66,61,53
"2018/03/02","大里","O3",7.2,5.4,3,5.9,7.7,6.3,5.4,5.1,12,35,63,83,109,79,68,52,45,39,28,13,2.7,1,1.1,1
"2018/03/02","大里","PM10",110,121,119,119,111,115,111,115,117,130,142,139,127,122,118,116,96,82,66,75,100,128,150,172
"2018/03/02","大里","SO2",5,3.7,3.4,3.1,3.1,3.1,4,4.2,6.3,4.4,3,2.7,2.7,3.3,2.6,3.8,2.5,2.5,2.3,2.7,5.8,3,3.2,3.8
"2018/03/03","大里","CO",1.09,0.97,1.06,0.95,0.78,0.94,1.03,1.04,0.83,0.62,0.65,0.66,0.49,0.4,0.4,0.35,0.35,0.5,0.6,0.6,0.72,0.74,0.77,0.78
"2018/03/03","大里","NOx",55,42,43,41,33,37,50,55,38,25,29,26,15,11,11,9.9,14,20,25,27,29,34,32,33
"2018/03/03","大里","O3",0.8,0.9,0.8,0.9,1.2,1.2,1.3,3.6,9.6,21,32,47,55,62,60,54,43,31,18,12,9,6.2,5.7,2.2
"2018/03/03","大里","PM10",180,187,168,157,136,151,159,160,132,102,94,105,112,108,88,80,67,65,62,63,67,86,98,103
"2018/03/03","大里","SO2",3.4,3,3,2.6,2.9,3.9,4.6,4.8,4.7,2.7,3.3,4.8,3.9,2.7,2.8,2.8,3.8,4.1,3.5,3,3.2,4,4.1,3.6
"2018/03/04","大里","CO",0.79,0.72,0.51,0.45,0.4,0.42,0.52,0.63,0.65,0.43,0.39,0.43,0.42,0.45,0.46,0.37,0.3,0.5,0.71,0.65,0.53,0.47,0.43,0.3
"2018/03/04","大里","NOx",34,30,23,20,17,20,25,28,27,18,16,16,13,15,17,13,10,18,25,23,23,20,15,10
"2018/03/04","大里","O3",1.7,0.9,2,1.4,1.9,1.3,1.3,3.8,10,20,31,40,50,56,52,51,36,21,13,12,14,17,20,19
"2018/03/04","大里","PM10",100,99,79,55,43,46,52,52,56,52,53,57,67,81,94,101,87,68,71,77,82,73,70,61
"2018/03/04","大里","SO2",2.8,2.8,2.1,1.9,1.9,3.1,2.4,2.9,3.1,2.4,2.6,3.1,3.5,4.7,6.3,5.8,4.2,5.1,5.3,3.8,2.7,2.2,1.9,1.9
"2018/03/05","大里","CO",0.38,0.38,0.3,0.28,0.26,0.37,0.51,0.94,0.79,0.72,0.39,0.32,0.33,0.2,0.18,0.24,0.27,0.63,0.51,0.36,0.42,0.48,0.42,0.35
"2018/03/05","大里","NOx",14,13,10,11,11,15,25,52,NA,30,21,17,19,11,11,15,18,29,21,18,21,22,20,17
"2018/03/05","大里","O3",11,11,11,8.7,8.4,3.5,2.1,2.2,4.6,12,14,20,25,31,27,26,23,15,14,15,12,13,17,20
"2018/03/05","大里","PM10",54,46,37,30,28,39,31,35,33,51,50,49,53,53,51,36,32,53,57,73,56,58,44,47
