"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/03/23","µæ¼d","SO2",1.6,0.9,0.9,0.9,0.9,1,1,1.3,2,1.9,1.7,2.3,1.8,1.2,1.1,1.5,1.6,1.4,2,1.5,1.6,1.3,1.4,1.3
"2018/03/24","µæ¼d","CO",0.46,0.41,0.4,0.38,0.37,0.43,0.51,0.49,0.46,0.43,0.4,0.38,0.37,0.37,0.37,0.37,0.41,0.46,0.5,0.48,0.49,0.48,0.46,0.42
"2018/03/24","µæ¼d","NOx",22,15,16,16,15,19,24,30,22,17,13,17,12,12,11,10,12,13,16,17,19,17,15,13
"2018/03/24","µæ¼d","O3",38,41,38,37,38,33,33,34,40,45,49,47,52,52,51,52,51,48,44,42,41,42,44,46
"2018/03/24","µæ¼d","PM10",42,46,45,46,49,48,52,56,53,51,53,56,53,46,48,53,58,61,63,64,64,61,58,57
"2018/03/24","µæ¼d","SO2",1.9,1.3,1.2,1,0.9,0.8,0.8,0.9,0.8,0.8,0.9,0.7,0.7,0.8,0.8,0.7,0.6,0.7,0.7,1,1,0.9,0.9,0.6
"2018/03/25","µæ¼d","CO",0.39,0.33,0.31,0.28,0.27,0.31,0.37,0.47,0.42,0.39,0.34,0.35,0.28,0.26,0.26,0.26,0.29,0.35,0.37,0.39,0.39,0.37,0.36,0.32
"2018/03/25","µæ¼d","NOx",11,7.8,7.1,6.3,6.2,8.1,12,15,13,12,8.7,9.6,7.9,8.5,8.1,8.3,9.5,12,14,16,18,18,17,15
"2018/03/25","µæ¼d","O3",48,49,49,49,48,44,41,38,41,43,44,43,43,44,43,41,39,36,32,29,26,25,26,27
"2018/03/25","µæ¼d","PM10",59,59,55,53,53,53,55,55,52,51,48,47,45,39,38,40,42,43,39,39,39,36,34,33
"2018/03/25","µæ¼d","SO2",0,1.8,1.8,1.7,1.7,1.7,1.8,2,2,2,2,1.9,1.7,1.9,1.8,1.7,1.9,2,1.9,1.9,1.9,2,1.8,1.9
"2018/03/26","µæ¼d","CO",0.26,0.21,0.18,0.17,0.22,0.33,0.59,1.12,0.79,0.55,0.56,0.56,0.42,0.29,0.28,0.25,0.25,0.41,0.61,0.64,0.73,0.97,1,1.01
"2018/03/26","µæ¼d","NOx",12,9.4,8.8,8.4,9.7,15,36,65,38,21,22,26,20,17,17,14,13,22,28,29,30,47,51,51
"2018/03/26","µæ¼d","O3",30,30,31,31,28,20,11,7.2,23,42,53,55,53,51,42,39,39,33,31,37,38,19,8.6,3.8
"2018/03/26","µæ¼d","PM10",33,31,31,31,28,29,29,37,47,52,63,76,87,79,63,53,46,48,55,64,83,89,74,57
"2018/03/26","µæ¼d","SO2",1.9,1.2,0.9,1,0.9,0.9,2.2,4.7,3,3.1,3.5,4.9,5,4.4,3.2,2.2,2.3,3.4,3.8,3.4,3.4,3.3,2.5,1.9
"2018/03/27","µæ¼d","CO",0.93,0.76,0.71,0.58,0.57,0.73,0.96,1,0.92,0.99,0.37,0.32,0.28,0.28,0.31,0.31,0.38,0.54,0.6,0.54,0.54,0.62,0.52,0.52
"2018/03/27","µæ¼d","NOx",53,46,45,34,35,50,74,51,41,48,14,9.6,7.8,8.1,9.9,13,16,18,18,19,19,25,21,24
"2018/03/27","µæ¼d","O3",3.6,3.3,3.1,4.3,8,4.2,3.1,7.7,19,30,38,38,38,36,35,31,27,27,27,25,24,19,23,18
"2018/03/27","µæ¼d","PM10",57,57,55,51,45,53,63,62,54,58,53,49,54,53,51,41,37,40,39,40,40,40,40,43
"2018/03/27","µæ¼d","SO2",2,1.7,1.9,1.7,1.7,3.1,4.2,4.3,3.4,4,2.3,1.5,1.3,1,1.3,1.4,1.5,1.1,1.2,1.3,1.3,1.2,1.3,1.4
"2018/03/28","µæ¼d","CO",0.42,0.31,0.26,0.33,0.44,0.43,0.7,0.77,0.89,0.49,0.37,0.33,0.3,0.29,0.28,0.3,0.32,0.42,0.49,0.46,0.41,0.39,0.35,0.28
"2018/03/28","µæ¼d","NOx",16,11,10,13,19,19,42,35,42,26,18,15,13,15,15,14,15,20,22,18,17,17,15,12
"2018/03/28","µæ¼d","O3",25,28,27,22,17,20,8.3,13,17,28,33,33,34,33,31,30,28,21,17,20,21,20,21,22
"2018/03/28","µæ¼d","PM10",46,39,33,29,32,30,29,29,30,32,29,33,36,32,33,32,30,32,29,26,29,31,25,19
"2018/03/28","µæ¼d","SO2",1.9,2.6,2.8,2.5,2.5,2.4,3.3,3.5,4,5.2,4.1,2.9,2.7,2.3,2.1,2.1,2.7,3.9,3,2.4,2.2,2.2,2.3,2.2
"2018/03/29","µæ¼d","CO",0.23,0.18,0.16,0.16,0.18,0.22,0.4,0.57,0.46,0.38,0.3,0.29,0.27,0.26,0.28,0.28,0.31,0.4,0.46,0.41,0.37,0.35,0.29,0.24
"2018/03/29","µæ¼d","NOx",9.7,8.1,7,6.5,7.8,9.5,23,33,20,18,12,12,10,11,13,14,13,14,16,17,16,16,13,11
"2018/03/29","µæ¼d","O3",25,25,26,27,26,24,16,16,23,27,32,35,36,34,32,29,27,25,21,18,19,19,21,21
"2018/03/29","µæ¼d","PM10",19,21,25,26,24,21,24,30,27,24,27,23,24,25,23,23,23,22,22,24,28,27,21,19
"2018/03/29","µæ¼d","SO2",1.8,1,0.9,1.1,0.9,0.9,1,1.2,1.3,1.2,0.9,1,1,0.9,0.9,0.8,0.9,1.1,1.1,1.2,1.2,1.2,1,1.3
"2018/03/30","µæ¼d","CO",0.18,0.17,0.17,0.17,0.17,0.21,0.32,0.42,0.37,0.35,0.42,0.31,0.28,0.26,0.25,0.26,0.28,0.38,0.48,0.43,0.4,0.44,0.38,0.36
"2018/03/30","µæ¼d","NOx",7.7,5.6,5.3,5.2,5.3,7.2,13,16,15,14,20,13,12,11,12,13,12,15,19,18,16,18,16,16
"2018/03/30","µæ¼d","O3",24,23,24,23,23,21,19,19,23,25,25,32,33,34,33,31,29,26,25,25,26,24,25,25
"2018/03/30","µæ¼d","PM10",23,25,24,23,19,17,20,25,29,23,22,30,30,26,29,34,36,33,31,31,26,25,27,24
"2018/03/30","µæ¼d","SO2",0.8,0.8,0.7,0.6,0.7,0.6,0.7,1,0.8,0.9,1,1.1,1.7,2.4,2.7,4.2,2.3,3.4,1.2,1,0.9,0.9,1,1
"2018/03/31","µæ¼d","CO",0.3,0.27,0.23,0.22,0.22,0.28,0.35,0.42,0.42,0.31,0.3,0.31,0.28,0.27,0.26,0.27,0.34,0.4,0.46,0.42,0.33,0.34,0.35,0.27
"2018/03/31","µæ¼d","NOx",13,13,9.6,8.7,9,13,16,17,20,20,14,16,13,12,9.9,9.1,12,12,16,17,13,13,15,11
"2018/03/31","µæ¼d","O3",26,25,27,27,27,26,24,27,28,31,35,33,35,36,36,35,32,27,23,24,26,25,24,30
"2018/03/31","µæ¼d","PM10",26,29,30,29,25,26,29,29,36,46,48,47,45,49,58,63,64,61,54,51,53,53,47,45
"2018/03/31","µæ¼d","SO2",1.1,2.4,1.9,1.2,1.2,1.1,1.5,1.9,1.7,1.5,1.2,1.6,1.5,1.3,1.4,1,1.1,1,1.3,1.4,1.4,1.3,1.4,1.1
"2018/04/01","µæ¼d","CO",0.24,0.21,0.21,0.21,0.21,0.24,0.29,0.32,0.36,0.3,0.31,0.3,0.31,0.32,0.3,0.3,0.33,0.39,0.47,0.39,0.44,0.42,0.38,0.34
"2018/04/01","µæ¼d","NOx",8.7,6.5,7,7,6.6,7.9,11,13,13,9.7,9.1,9.2,9.5,10,10,13,11,13,17,14,18,20,17,13
"2018/04/01","µæ¼d","O3",33,34,33,33,33,32,30,30,33,37,39,43,48,50,49,42,39,33,30,31,28,25,27,28
"2018/04/01","µæ¼d","PM10",50,54,56,62,63,60,59,61,62,60,56,50,49,51,52,58,60,57,63,69,68,66,66,67
"2018/04/01","µæ¼d","SO2",1.6,1.8,1.7,1.7,1.8,1.8,1.8,2,1.9,1.8,2,1.8,2,2,2,1.9,1.8,1.7,1.7,1.8,1.9,1.8,2.1,2.2
"2018/04/02","µæ¼d","CO",0.3,0.3,0.33,0.3,0.26,0.3,0.41,0.59,0.83,0.62,0.47,0.53,0.44,0.38,0.33,0.34,0.4,0.51,0.57,0.68,0.66,0.58,0.59,0.52
"2018/04/02","µæ¼d","NOx",12,12,15,15,11,11,19,27,38,28,17,19,18,16,15,13,16,23,24,26,29,25,30,24
"2018/04/02","µæ¼d","O3",28,27,22,20,23,20,18,17,19,33,51,67,61,54,47,45,40,34,32,26,16,18,14,16
"2018/04/02","µæ¼d","PM10",66,62,57,57,54,51,53,54,57,63,67,72,86,89,84,81,77,80,83,81,70,62,62,66
"2018/04/02","µæ¼d","SO2",2,2.6,2.4,2.2,2.2,2.2,2.3,2.5,3,3.8,3.9,4.3,5.7,5.4,5,4,3.9,4.8,5,4.2,2.7,2.6,2.6,2.7
"2018/04/03","µæ¼d","CO",0.52,0.38,0.46,0.34,0.34,0.41,0.72,0.94,1.03,0.86,NA,0.45,0.38,0.37,0.34,0.29,0.29,0.41,0.61,0.61,0.52,0.56,0.54,0.58
"2018/04/03","µæ¼d","NOx",23,16,29,16,13,15,58,43,51,40,NA,19,15,18,21,17,16,22,29,25,22,28,28,32
"2018/04/03","µæ¼d","O3",15,16,9.2,14,15,12,3.4,8.6,14,24,NA,45,52,50,42,32,27,22,20,17,14,11,9.8,7.2
"2018/04/03","µæ¼d","PM10",67,62,61,55,52,51,58,60,61,67,NA,82,87,89,78,68,54,49,57,58,47,46,48,42
"2018/04/03","µæ¼d","SO2",2.3,1.7,2,1.7,1.8,2.1,2.8,2.3,2.5,2.6,NA,4.6,5,5.6,6.7,4.7,3.4,4.3,4.6,3,2.1,2.4,2.4,2.1
"2018/04/04","µæ¼d","CO",0.56,0.52,0.56,0.55,0.32,0.41,0.57,0.65,0.61,0.54,0.64,0.47,0.35,0.28,0.27,0.31,0.36,0.39,0.42,0.47,0.51,0.48,0.54,0.46
"2018/04/04","µæ¼d","NOx",27,22,29,30,13,19,26,28,24,20,24,20,17,8.9,8.2,9.2,12,14,14,18,20,23,26,21
"2018/04/04","µæ¼d","O3",6.3,8.9,3.4,3.8,9.5,5.4,5.1,8.3,13,21,30,35,41,44,45,50,50,43,38,32,27,21,18,18
"2018/04/04","µæ¼d","PM10",47,48,45,47,41,34,33,37,37,32,40,52,58,52,46,53,59,60,60,57,54,52,49,46
"2018/04/04","µæ¼d","SO2",1.6,1.3,1.7,2.6,1.4,1.3,1.4,1.6,1.7,1.6,1.8,3.2,5.1,2.5,2.4,2.9,3.2,3.1,3.7,3.6,4.3,5.7,5.7,4.9
"2018/04/05","µæ¼d","CO",0.5,0.35,0.41,0.33,0.36,0.55,0.62,0.66,0.55,0.38,0.4,0.39,0.27,0.25,0.24,0.24,0.25,0.27,0.33,0.39,0.54,0.52,0.76,0.79
"2018/04/05","µæ¼d","NOx",22,16,19,14,15,26,29,27,22,15,14,21,12,10,7.8,9.1,12,16,16,19,26,24,41,32
"2018/04/05","µæ¼d","O3",13,16,12,11,10,4,4.8,11,18,27,36,33,36,38,38,36,27,20,18,16,12,19,8.3,6.8
"2018/04/05","µæ¼d","PM10",42,39,38,38,34,34,42,47,46,39,42,55,58,55,53,48,41,44,45,39,45,53,54,52
"2018/04/05","µæ¼d","SO2",2.8,3,2.8,1.8,2.1,2.5,4.1,3.3,2.5,2.2,3.2,8,4.4,3.4,2.8,3.2,3.8,5.2,4.2,4.1,3.7,3.6,3.4,2.7
"2018/04/06","µæ¼d","CO",NA,0.71,0.53,0.45,0.43,0.37,0.46,0.59,0.57,0.5,0.46,0.45,0.45,0.38,0.37,0.43,0.42,0.43,0.39,0.32,0.32,0.34,0.35,0.32
"2018/04/06","µæ¼d","NOx",NA,38,21,18,16,13,17,25,22,21,14,13,14,12,14,15,13,13,12,10,10,10,11,11
"2018/04/06","µæ¼d","O3",6.6,2.8,7,8,8.1,9.4,8.3,12,22,20,19,21,23,27,29,28,30,31,33,40,40,37,35,35
"2018/04/06","µæ¼d","PM10",50,48,43,37,39,42,44,47,48,58,46,18,9,7,7,9,8,9,33,104,144,133,132,134
"2018/04/06","µæ¼d","SO2",NA,2.2,1.5,1.5,1.6,1.5,1.5,2.2,3.4,3.9,1.4,1.4,1.3,1.3,1.2,1.1,1.2,1.1,1,1.2,1.3,1.1,1.1,1.4
"2018/04/07","µæ¼d","CO",0.29,0.3,0.29,0.31,0.29,0.32,0.38,0.49,0.54,0.52,0.58,0.46,0.41,0.37,0.34,0.34,0.36,0.39,0.44,0.41,0.43,0.45,0.5,0.46
"2018/04/07","µæ¼d","NOx",9.4,9.4,8.9,10,7.6,7.5,13,20,22,23,25,17,12,11,11,11,11,12,15,16,21,20,27,24
"2018/04/07","µæ¼d","O3",39,39,37,37,40,39,33,26,25,24,25,34,39,44,49,51,51,50,46,45,39,40,30,31
"2018/04/07","µæ¼d","PM10",139,137,122,116,118,117,115,111,106,104,106,119,137,137,133,128,116,112,113,107,103,105,103,96
"2018/04/07","µæ¼d","SO2",1.6,1.4,1.3,1.3,1.3,1.2,1.3,1.5,1.5,1.4,1.6,1.8,1.7,1.7,2,2,1.8,2,1.8,1.7,2,1.9,1.9,1.9
"2018/04/08","µæ¼d","CO",0.36,0.33,0.33,0.29,0.31,0.32,0.35,0.36,0.35,0.36,0.37,0.38,0.37,0.32,0.32,0.33,0.37,0.51,0.51,0.48,0.52,0.56,0.47,0.42
"2018/04/08","µæ¼d","NOx",15,11,11,8.2,8.9,9,11,12,11,8.8,9.1,10,8.6,8,9.3,10,11,18,21,21,28,26,19,16
"2018/04/08","µæ¼d","O3",41,45,43,44,42,42,41,42,43,46,46,46,47,47,46,45,42,36,33,31,25,26,29,30
"2018/04/08","µæ¼d","PM10",93,90,82,75,71,70,70,71,70,62,57,56,52,48,44,44,45,44,44,43,47,48,46,46
"2018/04/08","µæ¼d","SO2",1.7,2.5,2.5,2.2,2.4,2.6,2.6,2.5,2.6,2.2,2.3,2.3,2.2,2.1,2,2.1,2.1,2.1,2.2,2.2,2.3,2.1,2.2,2
"2018/04/09","µæ¼d","CO",0.35,0.37,0.32,0.29,0.28,0.29,0.37,0.65,0.76,0.73,0.54,0.38,0.32,0.29,0.27,0.28,0.34,0.47,0.6,0.79,0.59,0.62,0.74,0.88
"2018/04/09","µæ¼d","NOx",11,13,9.9,8.1,7.3,8.5,15,27,31,33,26,15,13,12,13,14,20,23,30,37,26,31,39,61
"2018/04/09","µæ¼d","O3",30,27,26,27,25,22,20,18,23,33,41,47,52,50,44,43,39,34,28,20,23,18,12,3.4
"2018/04/09","µæ¼d","PM10",41,38,33,28,28,26,30,36,36,41,NA,43,45,42,39,41,45,46,45,43,37,37,40,50
"2018/04/09","µæ¼d","SO2",1.8,0,-0.2,0,-0.1,-0.2,-0.1,0.2,0.4,1.1,0.9,0.6,1.7,1.5,0.7,0.6,1,1.6,1.5,0.8,0.3,0.4,0.5,1.8
"2018/04/10","µæ¼d","CO",0.85,0.95,0.86,0.73,0.64,0.35,0.53,0.69,0.86,0.6,0.55,0.45,0.48,0.38,0.31,0.27,0.31,0.44,0.71,0.71,0.86,1.07,0.99,0.65
"2018/04/10","µæ¼d","NOx",51,62,70,49,37,13,24,27,33,23,21,19,20,18,17,13,14,20,30,34,40,51,43,28
"2018/04/10","µæ¼d","O3",3.4,2.3,2.6,2.7,3.1,17,13,16,25,45,59,71,74,65,59,56,55,50,39,27,16,8.2,9.9,17
"2018/04/10","µæ¼d","PM10",60,59,53,56,58,45,34,33,40,49,51,55,66,70,62,51,46,45,48,53,50,44,40,33
"2018/04/10","µæ¼d","SO2",1.7,4.1,4.9,4.3,3.3,1.5,1.5,1.8,2,3,3,4.2,5.1,5,3.9,2.4,2.6,2.7,3.9,6.2,3.9,2.9,1.8,1.5
"2018/04/11","µæ¼d","CO",0.5,0.38,0.49,0.5,0.34,0.37,0.57,0.95,1.26,1.17,0.7,0.58,0.48,0.37,0.29,0.28,0.31,0.45,0.85,0.81,0.7,0.82,1.56,1.19
"2018/04/11","µæ¼d","NOx",19,13,19,21,12,12,24,44,63,65,44,35,28,23,17,14,14,20,35,36,32,41,93,77
"2018/04/11","µæ¼d","O3",19,23,19,16,20,17,13,12,15,19,18,31,39,38,35,33,27,25,18,15,16,12,2.5,2.8
"2018/04/11","µæ¼d","PM10",29,30,32,38,41,38,37,43,63,83,88,87,84,77,69,58,51,47,49,51,46,41,47,55
"2018/04/11","µæ¼d","SO2",2.1,0.9,1.5,1.5,1.1,1.1,1.3,2.5,5.1,6.7,6.4,5.6,5.2,5.6,3.7,2.7,1.8,2,2.7,6,3.9,2.9,4.5,4.9
"2018/04/12","µæ¼d","CO",0.56,0.63,0.75,0.65,0.43,0.46,0.59,1.06,1.53,1.34,0.39,0.61,0.49,0.61,0.59,0.41,0.52,0.79,0.81,1.41,1.56,2.2,2.13,1.56
"2018/04/12","µæ¼d","NOx",28,37,45,33,18,18,26,43,65,70,38,41,29,33,30,25,30,38,30,71,85,132,134,88
"2018/04/12","µæ¼d","O3",10,8,2.1,3.6,9.1,8.7,8.4,5.8,3.6,2.4,7.6,8.5,25,37,43,35,24,12,16,3.3,2.3,2.4,2.3,2.4
"2018/04/12","µæ¼d","PM10",51,49,57,58,45,35,38,44,51,59,45,24,19,30,44,42,39,41,34,28,30,40,48,43
"2018/04/12","µæ¼d","SO2",3.5,7.7,14,7.1,3.7,2.7,3.3,2.8,3.3,4.2,2.9,2.3,3.1,3,3.1,3.3,6.1,4.8,2,2.6,3.2,4.8,5.6,4
"2018/04/13","µæ¼d","CO",0.71,0.52,0.6,1.05,0.59,0.56,0.78,1.13,1.37,1.33,0.95,0.57,0.46,0.33,0.37,0.35,0.38,0.51,0.58,0.84,0.67,1.29,1.27,1.61
"2018/04/13","µæ¼d","NOx",30,23,26,52,28,25,41,51,53,59,40,23,22,16,19,17,21,25,27,44,31,67,84,80
"2018/04/13","µæ¼d","O3",2.6,3.4,2.9,2.1,2.5,3.1,2.7,3.5,9.4,20,37,53,49,49,52,46,40,31,24,11,16,3.4,2.1,2.4
"2018/04/13","µæ¼d","PM10",34,24,21,29,32,24,23,28,36,49,53,44,45,53,53,53,53,51,47,52,53,52,61,58
"2018/04/13","µæ¼d","SO2",1.8,1.5,1.7,3.3,2.4,1.8,2.2,2.4,2.8,3.3,3.1,2.7,5.2,3.9,3.7,3,3.3,3.3,3.4,4.1,3.6,4,5.2,4.9
"2018/04/14","µæ¼d","CO",1.61,0.98,0.54,0.39,0.37,0.45,0.56,0.74,0.94,0.7,0.84,0.56,0.56,0.46,0.23,0.38,0.66,0.68,0.89,0.78,0.98,0.65,1.05,1.2
"2018/04/14","µæ¼d","NOx",89,47,24,15,15,19,24,30,38,29,43,28,29,26,13,21,53,49,55,41,52,34,57,75
"2018/04/14","µæ¼d","O3",2.1,2,3.7,6.1,6.4,4,3.1,4.6,7.4,12,7.8,13,12,15,19,12,3,2.5,2,2.7,2.2,2.3,2.2,2.1
"2018/04/14","µæ¼d","PM10",58,57,41,31,27,29,33,30,32,41,48,47,42,42,40,34,35,36,36,33,30,34,36,34
"2018/04/14","µæ¼d","SO2",4.8,3.5,2.2,1.5,1.2,1.4,1.4,1.4,1.7,1.9,2.4,2.8,2,2.2,1.8,1.7,3.6,3.3,3.3,3.6,3.4,3.1,2.8,3.3
"2018/04/15","µæ¼d","CO",0.53,0.36,0.28,0.25,0.24,0.28,0.29,0.33,0.36,0.41,0.39,0.37,0.36,0.34,0.35,0.36,0.39,0.42,0.44,0.44,0.43,0.46,0.48,0.48
"2018/04/15","µæ¼d","NOx",25,8.9,5.5,4.7,4.5,5.1,7.1,10,11,13,13,9.9,10,9.3,9.3,10,11,12,13,13,13,15,13,10
"2018/04/15","µæ¼d","O3",14,19,27,32,35,36,36,34,35,36,36,38,37,40,42,42,43,43,42,41,42,40,43,48
"2018/04/15","µæ¼d","PM10",29,17,12,13,10,8,7,8,11,11,10,9,13,23,50,85,117,142,144,122,106,124,145,141
"2018/04/15","µæ¼d","SO2",1.5,0.8,0.7,0.7,0.6,0.7,0.6,0.7,0.7,0.7,0.9,0.8,0.9,0.7,0.8,0.7,0.7,0.7,0.9,0.8,1.3,1.5,1,1.1
"2018/04/16","µæ¼d","CO",0.43,0.26,0.23,0.21,0.2,0.22,0.27,0.4,0.42,0.37,0.32,0.31,0.31,0.3,NA,0.28,0.31,0.42,0.45,0.4,0.37,0.34,0.31,0.27
"2018/04/16","µæ¼d","NOx",8.7,6.2,5.6,5,5.1,5.9,12,17,18,21,NA,NA,NA,NA,NA,15,17,20,20,16,14,14,15,10
"2018/04/16","µæ¼d","O3",49,52,51,50,50,49,44,40,40,38,34,37,NA,NA,NA,47,45,44,45,49,49,48,45,47
"2018/04/16","µæ¼d","PM10",123,101,78,67,71,80,86,94,102,100,101,NA,101,96,88,75,63,61,61,60,59,54,56,63
"2018/04/16","µæ¼d","SO2",1.8,1.8,2.1,2.5,1.9,2,4,4.2,3,3.7,4,2.2,3,4.5,NA,3.6,4.1,3.1,2.2,1.4,0.9,1.9,2.8,0.9
"2018/04/17","µæ¼d","CO",0.25,0.22,0.2,0.19,0.2,0.23,0.33,0.68,0.72,0.55,NA,NA,0.41,0.44,0.37,0.38,0.45,0.5,0.57,0.62,0.66,0.69,0.62,0.47
"2018/04/17","µæ¼d","NOx",9.8,7.8,7.2,7.2,7.6,9.2,17,34,26,26,NA,NA,27,28,17,18,22,19,24,26,34,41,33,26
"2018/04/17","µæ¼d","O3",45,44,43,43,42,40,35,22,32,33,32,NA,33,31,38,39,37,42,39,38,28,21,29,33
"2018/04/17","µæ¼d","PM10",57,45,44,41,38,34,25,24,24,22,25,32,38,41,42,40,36,41,48,54,56,52,50,46
"2018/04/17","µæ¼d","SO2",1.7,1.2,1.2,1,1.1,1.2,1.2,1.5,1.3,1.5,NA,NA,1.9,1.7,1.6,1.6,1.6,1.5,1.7,1.9,2.6,3,2.5,2.4
"2018/04/18","µæ¼d","CO",0.33,0.29,0.24,0.25,0.23,0.28,0.41,0.54,0.42,0.31,NA,0.3,0.27,0.26,0.26,0.28,0.33,0.41,0.51,0.48,0.46,0.47,0.49,0.42
"2018/04/18","µæ¼d","NOx",18,14,12,13,10,14,24,23,20,16,NA,13,11,13,13,13,17,20,22,21,20,21,21,19
"2018/04/18","µæ¼d","O3",41,41,42,41,42,40,33,35,39,42,44,NA,44,44,43,41,40,37,37,35,35,33,32,32
"2018/04/18","µæ¼d","PM10",35,32,31,32,37,36,37,42,45,42,39,38,37,38,42,45,51,54,53,57,60,59,54,50
"2018/04/18","µæ¼d","SO2",1.8,2.3,2.5,2.5,2,2.3,3,2.8,5.9,4.6,NA,2.6,3.1,2.9,3.5,3.3,3.6,5.9,4.2,3.4,2,1.6,1.2,1.3
"2018/04/19","µæ¼d","CO",0.46,0.42,0.42,0.49,0.64,0.71,0.82,0.99,0.65,0.53,0.36,0.35,0.33,0.3,0.3,0.33,0.41,0.54,0.54,0.47,0.41,0.39,0.37,0.28
"2018/04/19","µæ¼d","NOx",23,20,19,34,60,63,65,47,27,22,15,13,13,12,14,17,21,19,18,18,16,15,15,12
"2018/04/19","µæ¼d","O3",26,26,25,15,3.1,4.1,5.5,16,29,34,41,43,43,42,39,35,30,29,28,26,28,28,27,30
"2018/04/19","µæ¼d","PM10",51,49,46,49,49,50,53,52,43,41,38,36,38,38,38,41,43,45,54,55,47,42,41,37
"2018/04/19","µæ¼d","SO2",1.5,1.5,1.7,1.7,2.6,2.6,2.4,2.2,1.8,1.7,1.7,1.6,1.5,2.7,4.6,5.3,4.4,1.5,1.6,1.4,1.4,1.4,1.3,1.4
"2018/04/20","µæ¼d","CO",0.22,0.17,0.17,0.16,0.17,0.22,0.34,0.43,0.4,0.33,0.29,0.32,0.31,0.3,0.32,0.3,0.35,0.47,0.56,0.52,0.42,0.41,0.41,0.39
"2018/04/20","µæ¼d","NOx",9.1,7.4,7.2,6.1,6.3,9.5,16,18,16,13,11,11,12,11,14,13,14,18,20,22,20,18,18,16
"2018/04/20","µæ¼d","O3",32,32,31,31,31,28,25,27,29,34,37,38,38,36,32,33,31,26,21,17,19,20,20,21
"2018/04/20","µæ¼d","PM10",30,29,32,31,28,29,30,29,28,31,33,35,35,34,37,35,38,46,48,48,49,43,36,36
"2018/04/20","µæ¼d","SO2",0.9,0.8,0.8,0.9,0.9,0.9,1.2,1,1.2,1,0.9,1,0.9,0.9,0.9,0.9,0.9,1,1,1,1.2,1.2,1.1,1.3
"2018/04/21","µæ¼d","CO",0.32,0.29,0.27,0.33,0.3,0.42,0.78,0.77,0.89,0.71,0.64,0.56,0.51,0.56,0.51,0.5,0.56,0.64,0.82,1.02,0.94,1.09,0.88,0.73
"2018/04/21","µæ¼d","NOx",13,12,11,14,13,22,48,36,39,24,20,19,14,17,15,15,18,20,26,39,40,43,40,33
"2018/04/21","µæ¼d","O3",23,22,22,19,19,11,5.3,10,15,35,50,59,72,70,71,66,58,54,47,32,25,23,6.8,6.2
"2018/04/21","µæ¼d","PM10",47,45,30,30,30,31,37,37,43,61,68,66,64,72,83,87,86,84,89,97,103,98,73,46
"2018/04/21","µæ¼d","SO2",1.4,1.7,1.4,1.6,1.7,1.7,2.3,2.7,3.1,4,3.4,2.4,2.6,5.4,5.4,5.4,5.4,5.5,5.5,6.5,7.7,6.8,3.1,1.9
"2018/04/22","µæ¼d","CO",0.8,0.78,0.71,0.88,0.72,0.86,0.51,0.54,0.72,0.9,1.04,0.93,0.56,0.41,0.37,0.32,0.44,0.56,0.54,1.02,1.11,0.94,0.84,0.74
"2018/04/22","µæ¼d","NOx",39,34,26,36,34,35,18,18,29,38,43,32,16,11,9.9,8.3,17,23,21,43,51,40,40,32
"2018/04/22","µæ¼d","O3",3.5,4.7,6.6,3.1,2.3,4.1,9,13,14,15,27,56,67,66,53,44,37,30,22,5.5,3.5,5.1,3.3,6.3
"2018/04/22","µæ¼d","PM10",39,48,56,67,59,53,55,42,41,53,62,65,60,53,48,40,41,46,43,37,42,48,42,39
"2018/04/22","µæ¼d","SO2",2,3.2,3.4,4.2,4,3.9,2.7,2.2,3.4,3.5,3.5,3.2,2.5,2.8,3.2,2.7,3,3.1,2.7,5.4,5.9,3.2,3,2.5
"2018/04/23","µæ¼d","CO",0.53,0.33,0.28,0.27,0.26,0.31,0.45,0.8,1.09,0.85,0.41,0.35,0.33,0.39,0.34,0.33,0.65,0.85,1.29,1.17,1.12,0.93,1.33,0.94
"2018/04/23","µæ¼d","NOx",18,10,8.5,8.6,9,12,18,31,45,33,21,15,12,11,NA,9.9,24,27,44,38,49,33,51,37
"2018/04/23","µæ¼d","O3",9.4,13,13,11,12,7.4,8.3,7.4,14,29,37,41,46,48,41,36,30,27,13,11,5.8,6.5,2.6,4.5
"2018/04/23","µæ¼d","PM10",34,26,24,26,25,23,22,25,30,31,36,39,36,39,37,38,37,29,30,34,42,37,29,31
"2018/04/23","µæ¼d","SO2",2,1.4,1.1,1.1,1.2,1.1,1.3,1.6,2.3,2.3,2.7,3.2,3.9,5.1,4.1,3.3,2.1,1.5,1.9,1.7,2.8,1.6,2.3,2.5
"2018/04/24","µæ¼d","CO",0.45,0.37,0.44,0.54,0.39,0.43,0.68,1.2,1.21,0.96,0.3,0.28,0.44,0.49,0.53,0.57,0.56,0.58,0.64,0.55,0.47,0.43,0.42,0.36
"2018/04/24","µæ¼d","NOx",15,16,19,26,18,17,27,50,47,43,23,15,17,21,21,29,30,24,21,19,18,14,12,10
"2018/04/24","µæ¼d","O3",9.3,8,4.6,2.3,5.2,5.8,5.5,4.7,5.8,7.8,10,17,18,19,22,17,15,24,29,33,33,37,39,39
