"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/04/01","¼é¦{","CO",0.16,0.18,0.18,0.17,0.17,0.17,0.19,0.25,0.23,0.22,0.23,0.23,0.24,0.26,0.23,0.2,0.21,0.21,0.23,0.2,0.19,0.18,0.17,0.17
"2018/04/01","¼é¦{","NOx",7.4,8.2,9,8.9,6,4.9,6,9.5,9.8,6.2,6.6,6.9,7.9,12,9.4,8.3,8.8,9.8,8.4,8.1,8.2,8.2,7.1,5.9
"2018/04/01","¼é¦{","O3",24,20,16,17,20,25,21,14,27,43,54,60,55,52,50,48,48,48,42,37,34,31,27,26
"2018/04/01","¼é¦{","PM10",43,30,34,30,31,25,26,28,27,29,37,49,60,64,65,66,72,75,72,60,55,60,66,57
"2018/04/01","¼é¦{","SO2",1.5,0.6,0.6,0.8,0.6,0.6,0.6,0.8,1,1.2,1.3,1.1,1.4,3,2.2,1.1,1.3,1.2,1.2,0.9,0.9,0.9,0.7,0.6
"2018/04/02","¼é¦{","CO",0.17,0.18,0.18,0.19,0.19,0.19,0.21,0.23,0.2,0.19,0.2,0.23,0.31,0.31,0.27,0.23,NA,0.25,0.27,0.29,0.28,0.27,0.24,0.22
"2018/04/02","¼é¦{","NOx",5.4,4.6,8.1,8.7,6,6.7,6.4,6.8,5.7,5.8,6.4,7.7,13,13,9.3,8.2,NA,13,13,17,17,13,13,9.4
"2018/04/02","¼é¦{","O3",26,22,19,17,20,13,16,24,42,51,58,66,84,82,74,NA,50,42,37,28,24,26,17,21
"2018/04/02","¼é¦{","PM10",48,43,45,42,42,44,41,42,47,58,67,71,82,92,90,NA,84,77,75,69,75,76,78,69
"2018/04/02","¼é¦{","SO2",0.7,1.1,1.2,1.2,1.2,1.2,1.2,1.5,1.9,2.7,2.2,2.6,5.4,5.7,4,2.6,NA,NA,2.8,3.1,2.1,2.3,1.7,1.6
"2018/04/03","¼é¦{","CO",0.24,0.24,0.25,0.26,0.26,0.26,0.26,0.29,0.23,0.24,0.44,0.39,0.41,0.4,0.33,0.31,0.34,0.36,0.29,0.34,0.33,0.32,0.34,0.29
"2018/04/03","¼é¦{","NOx",8.9,7.8,7.1,7.2,6.9,6.9,7,8.2,6.1,7.8,10,11,15,14,12,13,14,17,16,14,14,13,14,14
"2018/04/03","¼é¦{","O3",18,16,15,15,13,18,21,27,40,50,65,78,91,90,78,69,59,54,46,38,33,28,19,18
"2018/04/03","¼é¦{","PM10",66,69,72,69,64,60,72,76,79,78,78,87,95,108,108,65,58,89,83,90,87,81,76,75
"2018/04/03","¼é¦{","SO2",1.4,1.4,1.3,1.3,1.1,1.3,1.2,1.6,1.9,2.4,6.3,7.6,7.9,7,5.6,5.6,5.4,4.8,3.5,3.1,2.8,2.3,1.9,2.2
"2018/04/04","¼é¦{","CO",0.29,0.26,0.24,0.23,0.22,0.24,0.24,0.25,0.25,0.27,0.35,0.38,0.38,0.45,0.24,0.22,0.21,0.22,0.23,0.26,0.22,0.21,0.2,0.21
"2018/04/04","¼é¦{","NOx",10,15,11,8.2,7.4,7.4,8.4,8.1,6.9,8.6,12,12,12,12,10,8.9,8.8,8.4,9.7,11,15,9.3,7,6.7
"2018/04/04","¼é¦{","O3",18,11,10,13,15,13,13,21,31,43,58,78,87,81,64,58,56,54,54,47,29,29,27,25
"2018/04/04","¼é¦{","PM10",78,81,70,66,53,55,54,60,65,76,83,101,104,114,104,99,86,84,74,77,79,88,82,70
"2018/04/04","¼é¦{","SO2",2.1,1.8,1.7,1.5,1.6,1.4,1.6,2,2.4,3.2,4.5,6,6.2,7,3.9,3.3,3.1,2.7,2.8,3.2,1.9,1.9,1.8,1.8
"2018/04/05","¼é¦{","CO",0.23,0.26,0.27,0.28,0.28,0.29,0.31,0.31,0.3,0.38,0.42,0.46,0.4,0.23,0.17,0.2,0.18,0.18,0.18,0.2,0.2,0.2,0.21,0.21
"2018/04/05","¼é¦{","NOx",7.1,7.8,7,7.5,8,7.1,7,7.4,7.3,8.8,9.6,12,12,9.1,5.9,6.3,5.8,6.8,7.8,8.7,11,10,11,11
"2018/04/05","¼é¦{","O3",23,23,24,20,21,24,24,31,45,57,70,73,67,59,46,48,41,35,31,29,23,23,19,20
"2018/04/05","¼é¦{","PM10",63,62,63,52,55,53,72,74,72,76,80,94,82,65,52,49,61,69,71,68,59,62,52,46
"2018/04/05","¼é¦{","SO2",1.6,1.8,1.7,1.7,1.8,1.9,2,2.6,7.9,7.5,6.4,8.5,8.3,3.6,2.2,2.4,2,1.8,1.8,1.8,1.9,1.8,1.8,2.3
"2018/04/06","¼é¦{","CO",0.2,0.19,0.17,0.18,0.19,0.2,0.23,0.27,0.25,0.22,0.19,0.21,0.24,0.21,0.17,0.15,0.16,0.17,0.27,0.45,0.5,0.45,0.43,0.44
"2018/04/06","¼é¦{","NOx",11,14,11,9.8,7.9,13,15,15,11,8,6.6,8.8,11,12,8.3,8.3,8.6,10,12,16,16,16,14,14
"2018/04/06","¼é¦{","O3",17,12,14,12,15,5.8,6.9,16,32,43,48,53,61,57,47,41,35,31,33,32,31,27,26,24
"2018/04/06","¼é¦{","PM10",45,46,49,40,32,26,26,38,51,58,58,58,64,74,71,66,53,44,40,56,94,111,101,82
"2018/04/06","¼é¦{","SO2",1.8,2,1.8,1.9,2,1.9,2,2.7,2.6,2.7,2,3.3,4.6,5.2,3.2,3,2.7,2.2,2.1,2.6,2.5,2.2,2.1,2.1
"2018/04/07","¼é¦{","CO",0.42,0.37,0.34,0.31,0.31,0.32,0.32,0.32,0.31,0.38,0.36,0.39,0.39,0.39,0.46,0.34,0.27,0.3,0.33,0.43,0.42,0.42,0.42,0.41
"2018/04/07","¼é¦{","NOx",13,12,11,9.1,9.1,9.1,9.5,10,9.6,11,11,12,14,13,16,14,11,14,15,18,18,17,17,17
"2018/04/07","¼é¦{","O3",25,26,28,33,31,31,29,30,30,29,31,36,37,44,47,55,61,57,52,29,25,23,23,20
"2018/04/07","¼é¦{","PM10",70,75,88,111,131,136,129,116,107,112,114,113,102,106,112,119,115,107,101,99,97,94,81,76
"2018/04/07","¼é¦{","SO2",2.2,1.9,1.9,1.9,1.9,2,2,2,2.1,2.1,2.4,2.6,2.8,2.9,5.2,4.4,3.3,4,4.3,2.8,2.9,2.5,2.5,2.3
"2018/04/08","¼é¦{","CO",0.44,0.49,0.46,0.45,0.45,0.43,0.39,0.38,0.48,0.36,0.36,0.39,0.47,0.49,0.41,0.37,0.35,0.36,0.37,0.33,0.26,0.26,0.29,0.32
"2018/04/08","¼é¦{","NOx",17,18,16,14,14,15,14,12,16,10,8.7,9.4,13,17,14,11,11,11,12,12,8.4,8.6,8.4,9.2
"2018/04/08","¼é¦{","O3",16,13,12,14,8.5,6.5,7.8,18,29,52,65,76,85,88,81,83,81,83,78,70,54,48,44,43
"2018/04/08","¼é¦{","PM10",66,75,75,75,71,67,66,57,71,74,88,80,88,91,85,82,70,75,73,81,61,48,31,44
"2018/04/08","¼é¦{","SO2",2.2,2.2,2,2.1,1.9,1.9,2,2.4,2.8,3.1,3.3,4.1,6.4,8.2,6,4.5,4.2,4.3,4.2,3.5,1.9,1.9,2,2.2
"2018/04/09","¼é¦{","CO",0.35,0.34,0.33,0.3,0.28,0.29,0.34,0.34,0.43,0.34,0.29,0.35,0.44,0.4,0.38,0.37,0.42,0.37,0.33,0.34,0.31,0.33,0.33,0.31
"2018/04/09","¼é¦{","NOx",11,13,12,10,6.9,8.5,13,9.5,18,12,9,9.5,13,13,14,14,18,21,16,16,15,16,17,13
"2018/04/09","¼é¦{","O3",30,27,30,28,30,16,21,35,42,58,67,83,93,87,85,82,76,70,68,61,54,45,31,32
"2018/04/09","¼é¦{","PM10",51,58,52,53,54,54,56,54,69,75,84,79,80,79,75,76,76,81,72,73,78,76,73,61
"2018/04/09","¼é¦{","SO2",2.4,1.2,3.3,2,1.1,0.9,1.4,1.7,3.2,2.7,1.8,3.2,5.8,5.4,5.3,4.9,6.5,4.5,2.4,2.3,2.5,3,1.7,1.7
"2018/04/10","¼é¦{","CO",0.29,0.28,0.29,0.28,0.28,0.24,0.33,0.38,0.34,0.26,0.28,0.31,0.27,0.23,0.22,0.2,0.18,0.2,0.22,0.27,0.25,0.21,0.21,0.2
"2018/04/10","¼é¦{","NOx",9.8,9.1,14,13,13,8.5,13,16,15,10,11,14,12,11,11,10,12,13,11,15,17,13,11,8.6
"2018/04/10","¼é¦{","O3",33,25,14,18,16,28,23,28,40,54,59,65,72,72,75,63,43,37,32,23,18,18,28,26
"2018/04/10","¼é¦{","PM10",64,59,52,48,51,58,56,62,67,66,55,57,69,68,61,56,61,62,58,57,51,48,49,51
"2018/04/10","¼é¦{","SO2",1.2,1.2,1.1,1.2,1.1,1.1,2.1,2.3,2.3,1.9,1.9,2.1,2,2.1,2.3,2.3,1.5,1.2,1.1,1.3,1.2,1.1,1.2,1
"2018/04/11","¼é¦{","CO",0.18,0.23,0.24,0.26,0.27,0.28,0.44,0.3,0.2,0.16,0.17,0.18,0.19,0.18,0.15,0.15,0.16,0.18,0.19,0.19,0.16,0.15,0.13,0.15
"2018/04/11","¼é¦{","NOx",8.9,11,14,13,16,16,16,14,7.4,6,6.6,7.5,7.3,7.1,6.3,6.6,5.8,6.7,8.8,9.5,8.7,8.4,7.8,8.8
"2018/04/11","¼é¦{","O3",20,15,11,11,6.2,4.9,7,16,29,32,39,41,45,41,31,29,27,25,23,21,25,21,17,10
"2018/04/11","¼é¦{","PM10",52,37,37,26,32,33,43,40,41,45,48,42,36,50,50,57,50,54,53,45,47,40,40,36
"2018/04/11","¼é¦{","SO2",0.8,1.5,1.4,1.7,1.6,1.6,1.9,2.2,1.9,1.8,1.9,2,2.2,2.4,2,2.2,1.9,1.7,1.9,1.7,4,8.2,2.5,1.6
"2018/04/12","¼é¦{","CO",0.16,0.14,0.15,0.15,0.15,0.16,0.22,0.21,0.19,0.17,0.15,0.13,0.13,0.11,0.12,NA,0.12,0.14,0.17,0.18,0.19,0.16,0.14,0.14
"2018/04/12","¼é¦{","NOx",8.2,8.7,14,12,13,11,11,9.8,9.1,6.8,8.9,8.3,8.2,6.3,7.1,NA,5.4,6.2,8.3,12,13,11,10,7.7
"2018/04/12","¼é¦{","O3",7.4,6.4,2.7,5.6,4,8.3,9.7,13,23,31,34,29,28,29,29,26,29,24,19,17,16,17,12,11
"2018/04/12","¼é¦{","PM10",32,26,20,22,25,26,24,29,38,36,36,32,41,40,NA,42,38,39,41,45,47,48,48,40
"2018/04/12","¼é¦{","SO2",1.6,1.3,1.3,1.4,1.4,1.3,1.4,1.6,1.6,1.7,2.2,1.8,1.4,1.6,1.8,NA,2.4,1.7,1.6,1.6,1.6,1.7,1.4,1.3
"2018/04/13","¼é¦{","CO",0.15,0.15,0.14,0.13,0.13,0.13,0.14,0.2,0.15,0.14,0.13,0.12,0.11,0.11,0.11,0.11,0.12,0.13,0.15,0.15,0.17,0.22,0.24,0.23
"2018/04/13","¼é¦{","NOx",11,14,12,6.7,6.2,6.3,6.8,8.9,6.3,5.9,5.9,5.5,4.9,4.5,4.5,4.8,5.4,6,7,7.8,12,15,14,12
"2018/04/13","¼é¦{","O3",3.7,3.7,4.4,8.5,7.3,7.5,7,12,20,26,25,26,23,21,21,21,20,15,12,11,5.2,2.8,3.3,3.6
"2018/04/13","¼é¦{","PM10",29,18,19,19,18,17,21,31,35,38,30,29,27,41,34,34,56,59,56,45,38,40,52,55
"2018/04/13","¼é¦{","SO2",1.1,1,1,0.9,0.8,1,1,1.2,1.4,2.3,1.6,1.3,1.2,1.4,1.4,1.4,1.6,1.1,1.1,1,1,1.2,1.2,1.1
"2018/04/14","¼é¦{","CO",0.22,0.14,0.13,0.14,0.14,0.15,0.17,0.17,0.15,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.15,0.17,0.17,0.17,0.19,0.29,0.3
"2018/04/14","¼é¦{","NOx",15,8.6,7.6,6.8,6.9,7.4,7.8,8.2,5.9,4.8,4.2,4.1,3.8,3.8,3.8,4.2,4.5,5,6.4,8.4,7.8,12,15,16
"2018/04/14","¼é¦{","O3",1.7,3.5,3.7,3.9,3.9,4.5,5.7,9.6,20,25,26,27,27,26,26,25,24,21,18,15,15,7.8,7.3,5.5
"2018/04/14","¼é¦{","PM10",38,23,17,26,22,31,37,44,35,33,46,55,50,43,41,46,39,38,39,45,42,44,45,51
"2018/04/14","¼é¦{","SO2",0.9,1.9,1.8,1.9,1.8,1.8,1.9,2.4,2.5,2.6,2,2,1.8,1.9,2,2.1,2.2,1.8,1.8,1.8,1.8,1.9,2.4,2.7
"2018/04/15","¼é¦{","CO",0.3,0.26,0.25,0.23,0.21,0.2,0.19,0.18,0.18,0.18,0.18,0.18,0.22,0.25,0.24,0.24,0.24,0.24,0.27,0.24,0.26,0.42,0.39,0.37
"2018/04/15","¼é¦{","NOx",16,15,15,13,11,12,8.9,8.2,7.7,8.1,6.9,6.8,6,5.9,5.9,6.3,6,6.5,8.1,7.8,8.1,16,14,12
"2018/04/15","¼é¦{","O3",5.3,5.8,4.2,6.8,10,8.5,10,14,18,26,39,46,50,57,58,59,57,55,52,52,49,30,25,27
"2018/04/15","¼é¦{","PM10",50,45,42,40,44,49,44,44,42,43,40,51,65,72,76,78,91,76,68,49,50,65,86,101
"2018/04/15","¼é¦{","SO2",3.2,2.4,2.3,2.5,2.6,2.1,2.2,2.2,2.3,3,2.7,3.6,2.8,3.2,2.9,2.8,2.6,2.5,2.5,2.4,2.4,3.4,2.4,2.7
"2018/04/16","¼é¦{","CO",0.38,0.35,0.36,0.43,0.43,0.44,0.43,0.43,0.31,0.27,0.27,0.25,0.26,0.28,0.28,0.31,0.31,0.33,0.33,0.32,0.29,0.27,0.24,0.24
"2018/04/16","¼é¦{","NOx",13,14,15,17,19,20,19,14,11,7.7,7.3,7.6,6.9,7.2,7,7.9,10,11,11,11,8.1,8.4,6,7.2
"2018/04/16","¼é¦{","O3",22,16,16,15,9.8,10,11,20,35,48,57,60,61,69,70,74,74,72,68,64,57,44,42,40
"2018/04/16","¼é¦{","PM10",93,87,79,85,84,97,94,97,81,66,57,52,50,50,52,59,61,71,76,76,65,47,29,21
"2018/04/16","¼é¦{","SO2",2.2,1.8,2.2,3.1,3.3,3.7,2.8,3,6.7,2.4,2.1,1.7,2,2.7,2.3,2.5,3.7,3.3,3.8,3.3,2.1,1.5,1.8,5.1
"2018/04/17","¼é¦{","CO",0.23,0.36,0.37,0.41,0.41,0.37,0.37,0.4,0.39,0.42,0.38,0.33,0.31,0.31,0.4,NA,0.33,0.32,0.28,0.28,0.27,0.29,0.54,0.49
"2018/04/17","¼é¦{","NOx",6.6,13,12,13,13,13,12,13,12,14,12,8.4,7.2,7.3,14,NA,8.3,8.2,8.2,8.1,7.6,7.6,17,18
"2018/04/17","¼é¦{","O3",39,36,32,24,22,22,22,25,32,38,50,64,73,82,92,88,NA,NA,NA,59,60,57,46,41
"2018/04/17","¼é¦{","PM10",25,61,90,108,103,94,95,92,97,98,96,89,77,68,70,NA,65,67,64,54,47,47,71,93
"2018/04/17","¼é¦{","SO2",2.2,4,3.5,3.2,3.1,2.7,2.6,2.8,2.8,3.1,3,2.6,2.1,2.5,5.2,NA,2.9,3.1,2.4,2,1.7,2.1,3.6,3.9
"2018/04/18","¼é¦{","CO",0.45,0.51,0.51,0.51,0.55,0.53,0.54,0.52,0.53,0.46,0.45,0.44,0.54,0.47,0.43,0.35,0.33,0.31,0.33,0.35,0.32,0.31,0.29,0.32
"2018/04/18","¼é¦{","NOx",15,18,17,16,15,16,15,14,13,11,11,13,16,14,12,9.9,9.5,9.5,9.7,11,11,12,11,11
"2018/04/18","¼é¦{","O3",39,31,28,22,20,13,14,26,54,69,82,93,100,100,95,89,82,77,72,66,62,55,49,45
"2018/04/18","¼é¦{","PM10",112,115,118,114,108,101,101,102,99,92,91,90,92,85,78,41,42,65,61,65,60,64,54,50
"2018/04/18","¼é¦{","SO2",3.9,5.1,3.6,2.5,2,1.7,1.8,2.7,7.1,4.9,4.4,4.6,7.1,5.8,5.4,3.8,3.1,3.2,2.9,2.9,2.5,2.2,1.8,1.4
"2018/04/19","¼é¦{","CO",0.31,0.28,0.28,0.3,0.32,0.31,0.32,0.36,0.38,0.39,0.36,0.37,0.51,0.49,0.44,0.42,0.4,0.4,0.37,0.36,0.34,0.32,0.32,0.33
"2018/04/19","¼é¦{","NOx",8.7,7.5,7.9,8.1,6.9,6.4,8.8,9.6,11,9.7,9.5,10,17,17,12,10,10,12,12,12,11,11,11,10
"2018/04/19","¼é¦{","O3",45,40,34,34,29,23,23,33,46,62,73,88,120,121,108,103,92,87,77,72,70,65,57,47
"2018/04/19","¼é¦{","PM10",43,41,47,45,47,43,46,54,63,75,66,67,85,104,114,97,92,84,86,93,93,89,76,69
"2018/04/19","¼é¦{","SO2",1.6,1.3,1.2,1.1,1.2,1.4,1.4,2.5,4.5,4.1,2.9,4.4,8.8,7.9,5.3,4.9,4.7,5.1,3.7,3.1,3.3,3.1,2.4,1.4
"2018/04/20","¼é¦{","CO",0.33,0.34,0.34,0.35,0.34,0.35,0.4,0.38,0.37,0.35,0.32,0.31,0.41,0.37,0.33,0.31,0.29,0.25,0.25,0.27,0.24,0.24,0.23,0.25
"2018/04/20","¼é¦{","NOx",9.9,7.7,7.8,8.4,9.9,11,14,12,10,9.1,7.8,8.3,15,14,14,15,14,12,11,11,10,9.6,9.7,10
"2018/04/20","¼é¦{","O3",43,40,34,28,23,18,16,34,50,60,67,71,108,110,83,67,62,59,56,54,55,53,45,38
"2018/04/20","¼é¦{","PM10",70,62,64,60,64,62,60,70,75,82,82,78,86,89,106,94,93,76,77,71,71,71,66,67
"2018/04/20","¼é¦{","SO2",1.7,2.6,2.3,2.3,2.2,2.3,2.5,3.7,4,3.4,3.1,2.9,8.7,8,8.6,8.6,6.1,4.2,4.1,3.5,3.2,3.1,2.6,2.7
"2018/04/21","¼é¦{","CO",0.24,0.23,0.23,0.23,0.23,0.25,0.28,0.34,0.35,0.44,0.43,0.39,0.37,0.41,0.37,0.3,0.31,0.32,0.3,0.33,0.33,0.34,0.32,0.28
"2018/04/21","¼é¦{","NOx",9.1,10,7.6,7.9,8.3,9.4,8.5,11,11,11,11,9.6,9.7,13,9.7,8.7,9.3,11,13,16,15,14,12,9.5
"2018/04/21","¼é¦{","O3",33,25,26,24,21,20,21,35,49,61,73,78,83,83,93,78,77,70,48,42,37,30,31,39
"2018/04/21","¼é¦{","PM10",63,61,55,45,40,45,54,70,83,91,93,89,88,80,79,69,68,69,68,73,79,94,87,70
"2018/04/21","¼é¦{","SO2",2.6,1.6,1.8,1.6,1.6,1.6,1.8,4.4,5.2,6.3,5.5,4.8,4.5,5.7,5.6,4.1,4.1,3.9,2.9,2.8,2.8,2.5,2.2,2.6
"2018/04/22","¼é¦{","CO",0.28,0.29,0.3,0.29,0.29,0.31,0.31,0.31,0.31,0.36,0.38,0.33,0.24,0.23,0.19,0.12,0.12,0.12,0.15,0.27,0.3,0.32,0.31,0.27
"2018/04/22","¼é¦{","NOx",8.4,7,6.8,8,10,12,9.6,7.7,6.8,7.3,8.2,8.1,6.8,6.5,6,5.2,4.6,4.5,7.1,9.3,11,NA,13,12
"2018/04/22","¼é¦{","O3",37,35,36,28,23,16,23,33,50,66,77,79,60,60,50,29,27,23,19,46,42,36,31,23
"2018/04/22","¼é¦{","PM10",57,60,65,65,57,52,60,62,66,64,71,80,78,77,67,60,51,43,46,49,62,75,82,79
"2018/04/22","¼é¦{","SO2",2.1,1.6,1.7,1.5,1.5,1.3,1.4,1.8,2.3,2.9,4.1,4,3,3.4,2.5,1.2,1.2,1.1,1.2,3.3,3.5,3.6,3.2,2.1
"2018/04/23","¼é¦{","CO",0.22,0.17,0.16,0.15,0.14,0.15,0.19,0.24,0.27,0.21,0.12,0.08,0.07,0.07,0.07,0.08,0.08,0.09,0.09,0.1,0.1,0.09,0.07,0.1
"2018/04/23","¼é¦{","NOx",10,8.6,8.4,7.7,7.7,7.1,7.2,8.7,9.6,9.6,6.6,5.1,4.9,4.4,4.7,4.9,5.2,5.5,5.4,5.7,7,8,7.2,9.4
"2018/04/23","¼é¦{","O3",16,15,14,11,11,14,14,25,41,47,42,26,25,22,24,25,23,22,20,18,17,14,15,8.5
"2018/04/23","¼é¦{","PM10",70,57,51,42,34,28,28,39,46,59,61,75,84,102,86,75,55,48,39,35,43,43,47,42
"2018/04/23","¼é¦{","SO2",1.5,1.9,1.8,1.6,1.5,1.6,1.9,2.4,3.2,3.2,2.4,1.5,1.5,1.5,1.6,1.6,1.6,1.7,1.6,1.7,2.3,2.7,1.9,1.9
"2018/04/24","¼é¦{","CO",0.09,0.11,0.12,0.12,0.12,0.13,0.15,0.14,0.16,0.19,0.2,0.29,0.47,0.36,0.24,0.2,0.18,0.23,0.31,0.34,0.32,0.31,0.31,0.3
"2018/04/24","¼é¦{","NOx",9.4,7.9,8.5,5.8,6.9,6.6,6,5.7,7.1,7.5,9.3,14,22,20,17,13,11,14,22,21,18,18,18,19
"2018/04/24","¼é¦{","O3",9,10,9.2,15,10,14,17,23,26,35,37,35,28,29,32,28,23,16,8.7,8.5,9.4,7.4,6.1,4.4
"2018/04/24","¼é¦{","PM10",37,36,31,39,36,38,35,40,48,45,46,48,57,60,58,53,54,57,54,52,53,60,58,58
"2018/04/24","¼é¦{","SO2",1.9,0.9,0.8,0.9,0.9,0.9,1.1,1.5,1.4,1.5,1.9,5.2,11,7.5,4.6,2.1,2,3.1,4.6,3.5,2.8,2.7,2.6,2.3
"2018/04/25","¼é¦{","CO",0.3,0.29,0.27,0.23,0.21,0.23,0.27,0.24,0.34,0.34,0.26,0.27,0.3,0.29,0.48,0.42,0.62,0.64,0.3,0.3,0.3,0.29,0.29,0.25
"2018/04/25","¼é¦{","NOx",20,20,17,12,11,12,20,14,18,18,13,9.9,12,10,22,18,23,27,8.1,11,13,11,12,9
"2018/04/25","¼é¦{","O3",2.3,2.3,2.9,13,10,4.5,2.9,11,7.9,14,21,41,48,58,52,52,41,37,37,27,19,23,20,28
"2018/04/25","¼é¦{","PM10",57,58,53,46,41,36,42,42,54,49,49,39,42,42,54,60,63,63,56,45,31,26,41,40
"2018/04/25","¼é¦{","SO2",1.9,2.6,2.1,2.2,2,2,2.2,2.8,2.7,2.9,2.6,2.4,2.7,2.8,8.4,7.3,8.6,9.1,2.1,1.8,1.8,2.1,2.2,1.9
"2018/04/26","¼é¦{","CO",0.25,0.27,0.27,0.28,0.27,0.26,0.27,0.31,0.35,0.29,0.27,0.27,0.29,0.31,0.33,0.32,0.34,0.35,0.38,0.37,0.37,0.35,0.31,0.35
"2018/04/26","¼é¦{","NOx",8.9,10,11,11,11,9.4,11,11,13,9.2,5.7,6.2,6.7,8.1,8.7,8.1,8.3,8.7,12,14,12,11,8.9,8.6
"2018/04/26","¼é¦{","O3",24,20,19,25,18,18,14,25,29,39,44,44,53,49,63,76,76,74,70,64,59,51,46,40
"2018/04/26","¼é¦{","PM10",43,29,34,37,42,36,34,42,50,44,33,26,33,31,48,67,86,82,81,81,84,82,79,78
"2018/04/26","¼é¦{","SO2",3.6,3,2.7,1.9,1.5,1.1,1.1,2.6,2.8,1.5,1,1.1,1.5,1.6,2.1,2.4,2.5,2.4,2.9,2.8,2.2,1.9,1.5,1.8
"2018/04/27","¼é¦{","CO",0.39,0.35,0.33,0.32,0.29,0.3,0.32,0.31,0.28,0.38,0.37,0.38,0.43,0.47,0.38,0.35,0.36,0.35,0.33,0.32,0.3,0.28,0.27,0.3
"2018/04/27","¼é¦{","NOx",8.9,9.4,9.8,9.4,9,11,12,9.5,8.5,12,12,NA,NA,NA,11,10,11,11,9.8,7.9,6.6,6.4,6.8,7
"2018/04/27","¼é¦{","O3",35,31,26,24,20,13,13,39,56,63,68,NA,95,94,89,84,71,62,61,62,62,56,47,35
"2018/04/27","¼é¦{","PM10",76,79,81,76,68,58,49,52,53,57,62,68,NA,NA,115,117,116,109,94,84,83,84,80,72
"2018/04/27","¼é¦{","SO2",2.1,2.1,1.7,1.8,1.7,1.6,1.5,2.7,4.7,6.4,4.2,3.5,5.8,NA,NA,3.4,2.8,2.3,2.5,2.3,2.1,1.9,1.7,1.7
"2018/04/28","¼é¦{","CO",0.33,0.31,0.3,0.31,0.32,0.34,0.38,0.42,0.39,0.4,0.42,0.43,0.45,0.5,0.44,0.38,0.4,0.4,0.39,0.37,0.35,0.37,0.4,0.37
"2018/04/28","¼é¦{","NOx",7.8,6.2,6.2,6,6.1,6.7,7.8,7.9,7.3,7.1,8,11,17,17,13,8.9,9.8,10,10,10,8.7,6.9,6,5.6
"2018/04/28","¼é¦{","O3",23,26,29,26,23,20,18,29,50,63,69,57,54,54,82,81,77,71,70,62,57,47,44,45
"2018/04/28","¼é¦{","PM10",66,63,57,56,61,67,65,65,68,76,89,89,54,68,106,115,108,97,103,104,105,95,85,76
"2018/04/28","¼é¦{","SO2",1.5,1.7,1.7,1.7,1.8,1.9,2.1,3.6,4.6,4.9,4.9,5.8,6,6.2,5.4,4.3,3.7,3.3,3.7,3,2.8,2.4,2.4,2.2
"2018/04/29","¼é¦{","CO",0.37,0.32,0.44,0.4,0.35,0.34,0.36,0.37,0.34,0.33,0.34,0.34,0.42,0.42,0.37,0.31,0.41,0.39,0.31,0.3,0.32,0.33,0.32,0.32
"2018/04/29","¼é¦{","NOx",5.3,7.2,8.3,7.8,7.7,11,9,7.3,6.4,5.8,6.4,7.1,8.5,10,8.6,6,6.3,6.6,6.2,7,8.5,8,7.5,7.4
"2018/04/29","¼é¦{","O3",37,34,22,24,20,14,19,33,48,59,64,75,88,75,66,61,58,54,51,48,32,28,26,22
"2018/04/29","¼é¦{","PM10",61,59,69,77,76,70,78,79,79,78,81,85,75,74,65,62,61,82,83,79,56,53,61,66
"2018/04/29","¼é¦{","SO2",1.9,1.4,1.7,1.7,1.3,1.1,1.5,2.3,3.7,3.3,2.8,3.4,5.5,6.3,4.4,2.4,2.2,2.2,1.9,1.7,1.3,1.3,1.3,1.1
"2018/04/30","¼é¦{","CO",0.33,0.34,0.34,0.36,0.38,0.43,0.43,0.39,0.36,0.34,0.29,0.27,0.21,0.22,0.22,0.23,0.23,0.23,0.23,0.25,0.25,0.24,0.22,0.2
"2018/04/30","¼é¦{","NOx",6.5,7.6,11,11,9,11,8.8,6.3,5.7,6.3,6.2,5.2,4.1,3.8,6.5,3.9,4.5,5.2,5.6,7.8,11,11,8.9,6.8
"2018/04/30","¼é¦{","O3",21,17,8,10,13,9.8,14,33,46,53,54,48,39,35,34,31,29,27,25,21,14,10,7.8,9
"2018/04/30","¼é¦{","PM10",71,57,53,47,64,70,85,82,84,80,68,62,56,62,55,51,48,51,52,45,48,47,42,33
"2018/04/30","¼é¦{","SO2",1.3,2,1.8,1.8,1.9,2.1,2.3,2.8,3.1,3.1,2.5,2.1,2,2.2,2.5,2,2.1,2.1,2.1,2,1.9,1.9,2,1.9
"2018/05/01","¼é¦{","CO",0.19,0.17,0.17,0.17,0.17,0.18,0.2,0.21,0.22,0.24,0.26,0.25,0.18,0.15,0.15,0.15,0.17,0.17,0.18,0.19,0.19,0.18,0.16,0.17
"2018/05/01","¼é¦{","NOx",5.5,5.6,5.4,5.9,5.2,6.2,9.1,8.9,5.9,4.8,5.5,6,4.4,3.6,3.9,3.7,3.6,4.1,4.1,5.8,9.1,9.3,6.8,8.9
"2018/05/01","¼é¦{","O3",7.6,8.4,11,10,12,9.3,9,17,30,43,56,57,36,28,24,24,22,23,23,18,12,8.7,7.9,3.5
