"ら戳","代","代兜","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/10/02","窾地","CO",0.36,0.32,0.3,0.31,0.28,0.27,0.33,0.43,0.48,0.37,0.35,0.32,0.34,0.31,0.32,0.35,0.35,0.42,0.56,0.62,0.44,0.45,0.39,0.3
"2018/10/02","窾地","NOx",11,8.1,7.4,8.7,8.5,8.5,20,28,32,22,22,18,18,16,17,20,19,26,36,43,29,26,23,19
"2018/10/02","窾地","O3",81,80,75,69,64,55,43,38,43,54,54,59,58,59,57,53,51,42,30,20,29,29,33,37
"2018/10/02","窾地","PM10",62,68,65,51,42,31,38,39,40,40,39,42,41,47,42,42,35,36,34,36,31,29,23,18
"2018/10/02","窾地","SO2",4.5,3.3,2.6,2.2,2.4,1.8,1.6,1.8,2.5,2,2,2.8,1.5,2.3,2,1.1,1.3,1.4,1.5,2.1,1.7,1.7,1.7,1.8
"2018/10/03","窾地","CO",0.29,0.31,0.29,0.23,0.22,0.25,0.39,0.58,0.67,0.31,0.3,0.34,0.29,0.28,0.3,NA,0.33,0.38,0.44,0.38,0.33,0.33,0.32,0.26
"2018/10/03","窾地","NOx",16,14,15,12,9.9,11,27,36,43,23,19,22,19,19,21,NA,25,26,28,26,22,23,20,15
"2018/10/03","窾地","O3",37,29,28,31,29,26,16,18,24,42,43,39,43,43,NA,36,34,33,31,34,36,34,37,44
"2018/10/03","窾地","PM10",19,14,22,21,22,12,19,27,34,29,29,29,28,32,NA,24,29,18,34,29,41,40,35,23
"2018/10/03","窾地","SO2",1.3,1.2,1.5,1.7,1.6,1.5,1.7,2,2.4,2,1.7,1.5,1.4,1.3,1.4,NA,1.3,1.4,1.3,1.5,1.5,1.4,1.3,1.6
"2018/10/04","窾地","CO",0.21,0.18,0.2,0.21,0.23,0.23,0.31,0.65,1.02,0.61,0.41,0.38,0.37,0.37,NA,0.37,0.42,0.51,0.48,0.44,0.37,0.35,0.51,0.45
"2018/10/04","窾地","NOx",9.4,5.5,7.2,7.5,11,9.9,22,41,54,33,24,23,19,19,NA,20,24,24,19,19,17,14,22,21
"2018/10/04","窾地","O3",49,50,49,47,36,35,27,14,7.4,26,31,33,38,39,NA,45,42,43,50,50,52,51,38,37
"2018/10/04","窾地","PM10",23,28,29,22,27,23,27,23,27,28,29,29,25,23,32,33,34,35,36,41,35,32,28,23
"2018/10/04","窾地","SO2",2.1,1.7,1.6,1.3,1.2,1.6,1.5,1.9,2.7,2.9,2.7,2.5,2.3,2.1,NA,1.7,1.9,1.9,2,2,2,2,2.3,2.7
"2018/10/05","窾地","CO",0.35,0.32,0.3,0.27,0.28,0.35,0.52,0.92,1.03,0.7,0.47,0.42,0.43,0.44,0.46,0.48,0.54,1.04,0.98,0.75,0.7,0.77,0.57,0.46
"2018/10/05","窾地","NOx",16,15,14,14,13,17,28,49,52,33,23,22,24,23,25,26,30,55,63,56,59,64,41,28
"2018/10/05","窾地","O3",40,43,42,47,47,35,28,18,28,48,63,72,69,65,63,58,56,33,13,11,8.9,5.2,21,34
"2018/10/05","窾地","PM10",28,22,NA,NA,31,38,43,44,48,43,46,41,42,43,44,44,43,48,47,47,41,36,30,28
"2018/10/05","窾地","SO2",2.7,3.2,4.1,3.5,4.7,6.5,8.2,7.9,7.9,6.7,3.7,3.2,2.6,2.3,2.2,2,2.1,2.3,2.6,3.1,5.9,4.3,2.6,2.2
"2018/10/06","窾地","CO",0.4,0.36,0.28,0.26,0.27,0.3,0.34,0.42,0.42,0.35,0.33,0.31,0.32,0.37,0.35,0.34,0.35,0.38,0.41,0.4,0.41,0.46,0.45,0.36
"2018/10/06","窾地","NOx",20,17,12,7.1,11,16,21,30,34,26,21,NA,20,23,22,19,22,23,24,25,26,29,28,20
"2018/10/06","窾地","O3",42,42,50,51,49,43,38,31,34,43,49,62,60,60,65,65,61,59,55,53,48,43,41,43
"2018/10/06","窾地","PM10",31,32,29,25,34,39,47,38,32,33,35,45,38,45,50,54,53,52,56,53,53,50,51,42
"2018/10/06","窾地","SO2",1.5,2.2,1.8,1.3,1.7,2.1,1.8,2,4.8,4.2,2.3,2,2.7,1.7,2.8,1.5,1.4,1.3,1.5,1.8,1.9,1.8,1.9,1.9
"2018/10/07","窾地","CO",0.33,0.21,0.22,0.21,0.2,0.21,0.25,0.31,0.32,0.34,0.37,0.36,0.33,0.32,0.34,0.35,0.37,0.45,0.43,0.43,0.41,0.43,0.43,0.38
"2018/10/07","窾地","NOx",16,8.4,10,8.4,7.7,8.4,13,18,22,23,24,24,18,16,19,20,24,31,27,30,29,26,27,21
"2018/10/07","窾地","O3",46,57,56,56,57,54,49,48,49,46,46,52,60,64,58,52,44,33,34,29,27,26,25,29
"2018/10/07","窾地","PM10",40,34,29,23,23,26,31,26,31,28,33,35,34,39,39,41,40,40,38,33,35,31,35,23
"2018/10/07","窾地","SO2",2.1,1.9,2.2,2.2,1.5,1.3,1.3,1.3,1.3,1.8,1.6,1.4,1.2,1.1,0.9,0.8,1.1,1.7,1.5,1.9,1.9,2.3,2,1.8
"2018/10/08","窾地","CO",0.29,0.25,0.24,0.23,0.31,0.28,0.45,0.79,0.55,0.5,0.57,0.38,0.35,0.34,0.34,0.45,0.49,0.56,0.73,0.66,0.5,0.45,0.49,0.45
"2018/10/08","窾地","NOx",13,8.9,9.3,6.8,15,12,23,39,32,35,42,30,31,26,24,31,31,33,44,43,33,26,28,25
"2018/10/08","窾地","O3",36,38,37,37,28,32,19,12,21,19,14,19,18,20,19,20,27,24,15,12,23,26,23,24
"2018/10/08","窾地","PM10",24,21,21,22,19,20,14,18,19,27,25,20,11,10,10,18,22,32,38,42,43,35,29,26
"2018/10/08","窾地","SO2",1.3,1.8,1.6,1.5,1.6,1.7,1.7,2.3,2.3,2.2,2.3,2,2.1,2.6,2.3,2.1,1.7,1.9,2.2,2.6,2.4,2.5,2.3,2.6
"2018/10/09","窾地","CO",0.35,0.3,0.33,0.29,0.33,0.35,0.43,0.58,0.69,0.74,0.47,0.47,0.36,0.38,0.44,0.43,0.47,0.52,0.7,0.66,0.55,0.55,0.43,0.37
"2018/10/09","窾地","NOx",15,10,11,9.4,13,14,24,36,45,56,32,34,21,24,30,27,35,33,45,44,37,36,24,21
"2018/10/09","窾地","O3",34,37,28,29,24,23,17,20,18,15,32,29,39,34,29,28,21,21,11,11,14,15,24,24
"2018/10/09","窾地","PM10",29,28,26,20,15,15,17,19,16,24,27,31,28,33,36,31,33,30,32,28,31,26,24,16
"2018/10/09","窾地","SO2",2.4,1.4,1.2,1.1,1.3,1.3,1.5,1.5,1.6,2,1.8,2.4,1.7,1.2,1.3,1.4,1.4,2.8,5,3.8,2,2.2,2,2.8
"2018/10/10","窾地","CO",0.31,0.29,0.27,0.23,0.2,0.22,0.27,0.37,0.42,0.36,0.31,0.42,0.47,0.49,0.44,0.42,0.46,0.49,0.5,0.53,0.63,0.64,0.6,0.51
"2018/10/10","窾地","NOx",15,NA,NA,NA,5.9,10,12,18,28,27,19,28,34,33,NA,28,34,31,30,29,39,34,30,22
"2018/10/10","窾地","O3",29,27,31,35,40,42,44,52,41,34,40,31,32,35,40,40,31,34,35,39,32,35,40,47
"2018/10/10","窾地","PM10",18,13,15,13,17,19,18,25,35,41,43,37,36,34,44,49,55,43,40,29,38,41,36,NA
"2018/10/10","窾地","SO2",3.2,2.1,1.8,1.1,1,1,0.8,0.9,1.7,1.4,1.3,1.4,1.7,1.7,2,2.5,2.5,2.3,1.4,1.3,1.4,1.5,1.4,1.3
"2018/10/11","窾地","CO",0.73,0.61,0.47,0.41,0.35,0.33,0.41,0.51,0.52,0.47,0.46,0.42,0.45,0.44,0.47,0.44,0.49,0.69,0.63,0.49,0.43,0.4,0.37,0.28
"2018/10/11","窾地","NOx",26,21,14,12,10,9.3,22,30,30,33,36,NA,NA,30,34,37,43,50,50,38,33,27,23,15
"2018/10/11","窾地","O3",34,39,46,46,46,47,34,28,26,25,24,24,27,30,28,22,15,8.9,13,20,22,25,29,34
"2018/10/11","窾地","PM10",27,35,39,29,20,23,16,17,10,13,17,24,23,19,15,17,19,14,15,14,18,19,23,19
"2018/10/11","窾地","SO2",1.2,1.9,1.8,1.6,1.5,1.2,1,1,1.1,1.2,1.1,1.1,1,1,1,1.1,1.2,1.6,1.6,1.4,1.6,1.4,1.2,1.2
"2018/10/12","窾地","CO",0.28,0.27,0.27,0.19,0.18,0.22,0.28,0.36,0.51,0.46,0.37,0.37,0.38,0.37,0.42,0.39,0.41,0.45,0.54,0.49,0.37,0.31,0.35,0.33
"2018/10/12","窾地","NOx",14,11,10,NA,6.8,NA,23,27,38,41,35,35,35,NA,39,38,36,36,41,38,30,22,24,20
"2018/10/12","窾地","O3",34,32,31,36,35,29,22,23,16,14,19,18,19,19,17,17,16,16,13,13,20,30,28,31
"2018/10/12","窾地","PM10",22,21,20,15,15,17,17,18,17,18,17,25,22,26,21,28,19,13,9,17,19,19,13,10
"2018/10/12","窾地","SO2",1.5,1.3,1.2,1.2,1.3,1,1.2,1.1,1.3,1.4,1.6,2.2,2.2,1.9,2,1.9,2.2,2.5,2.2,2,2,1.9,2,1.4
"2018/10/13","窾地","CO",0.31,0.33,0.35,0.32,0.24,0.19,0.24,0.31,0.35,0.37,0.36,0.33,0.31,0.3,0.3,0.34,0.35,0.52,0.39,0.35,0.35,0.36,0.4,0.31
"2018/10/13","窾地","NOx",15,NA,17,16,11,10,16,23,29,36,33,28,25,23,22,27,26,36,29,26,25,24,27,18
"2018/10/13","窾地","O3",32,29,28,29,35,38,34,27,26,21,26,25,35,34,32,27,26,16,23,27,28,26,25,34
"2018/10/13","窾地","PM10",7,8,16,19,20,22,18,15,15,21,22,19,16,16,16,17,22,20,20,18,19,18,19,19
"2018/10/13","窾地","SO2",1.4,1,0.9,1.1,1.3,1.9,1.3,1.2,1.2,1,1.1,0.9,1.2,0.7,0.7,0.9,1,1.1,1.4,1.2,1.1,1.1,1.2,1.3
"2018/10/14","窾地","CO",0.26,0.21,0.22,0.21,0.2,0.22,0.24,0.31,0.33,0.3,0.28,0.25,0.27,0.28,0.29,0.28,0.32,0.38,0.36,0.33,0.36,0.39,0.39,0.34
"2018/10/14","窾地","NOx",12,8.8,NA,7.1,7.5,8.3,14,23,25,20,19,17,16,16,19,20,20,26,22,19,23,22,23,17
"2018/10/14","窾地","O3",38,41,40,39,42,40,35,29,29,35,37,40,41,39,37,34,32,27,30,33,29,30,29,33
"2018/10/14","窾地","PM10",19,17,19,18,24,23,20,16,16,22,19,13,3,17,25,29,14,16,12,17,7,10,4,15
"2018/10/14","窾地","SO2",1.6,0.9,1.1,0.9,0.9,0.8,1.2,1.2,1.2,1.2,1.1,1.2,1,1,1.5,3.1,2.2,2.1,1.4,1.1,0.9,0.8,0.8,0.8
"2018/10/15","窾地","CO",0.29,0.26,0.22,0.18,0.19,0.22,0.31,0.41,0.57,0.48,0.37,0.3,0.3,0.29,0.3,0.3,0.35,0.44,0.49,0.5,0.44,0.45,0.39,0.3
"2018/10/15","窾地","NOx",12,9.8,9.1,5.3,5.9,9.1,20,27,38,37,30,21,21,18,22,21,25,30,33,33,30,33,24,18
"2018/10/15","窾地","O3",37,37,40,43,41,37,26,25,20,20,30,37,37,38,36,33,29,22,23,19,20,19,26,29
"2018/10/15","窾地","PM10",13,12,4,7,13,20,20,16,14,17,27,26,21,14,18,24,26,24,21,19,23,23,24,24
"2018/10/15","窾地","SO2",0.7,1.4,1,0.9,1.1,1.1,1.2,1.6,2.1,2.7,2.3,2.6,3.3,1.9,2.3,1.8,1.6,2,4.4,2.3,2.4,2.5,2.2,2.5
"2018/10/16","窾地","CO",0.27,0.26,0.22,0.22,0.25,0.25,0.42,0.72,1.12,1.01,0.74,0.47,0.4,0.37,0.42,0.47,0.51,0.82,1.06,0.85,0.68,0.61,0.66,0.43
"2018/10/16","窾地","NOx",14,15,12,11,10,9.8,19,47,59,50,47,23,18,17,20,26,32,34,40,34,27,25,28,20
"2018/10/16","窾地","O3",33,28,30,30,24,13,8.3,3.2,4.8,13,14,37,38,39,35,27,20,18,9.4,18,24,27,25,37
"2018/10/16","窾地","PM10",21,23,23,24,17,6,7,18,26,32,42,41,35,21,21,25,22,23,21,21,17,13,11,13
"2018/10/16","窾地","SO2",2.6,4.6,4.2,3.1,1.9,1.7,1.9,2.9,3.8,5.7,6.3,3.2,2.8,2.4,2.3,2.3,2.4,2.5,3,3.1,2.9,2.9,2.8,2.7
"2018/10/17","窾地","CO",0.35,0.34,0.31,0.33,0.34,0.4,0.41,0.54,0.78,0.72,NA,NA,0.71,0.74,0.66,0.79,0.79,0.78,0.97,0.83,0.62,0.7,0.78,1.03
"2018/10/17","窾地","NOx",12,9,7.8,9.1,9.4,12,22,36,50,54,NA,NA,40,38,30,52,51,52,51,52,38,40,38,43
"2018/10/17","窾地","O3",46,51,50,45,42,38,31,21,15,15,NA,14,16,19,29,12,11,11,11,13,24,22,22,12
"2018/10/17","窾地","PM10",10,8,4,8,10,10,9,8,10,12,NA,8,17,18,26,30,33,32,19,18,24,25,24,21
"2018/10/17","窾地","SO2",2.2,1.6,1.4,1.5,1.4,1.4,1.5,1.4,1.9,2.5,NA,NA,2.5,3.2,2.8,2.9,3.1,3,3,3.1,2.7,2.5,2.4,2.6
"2018/10/18","窾地","CO",0.82,0.29,0.3,0.33,0.34,0.35,0.39,0.61,0.82,0.8,0.49,0.4,0.39,0.38,0.39,0.4,0.42,0.67,0.71,0.62,0.5,0.54,0.44,0.37
"2018/10/18","窾地","NOx",34,NA,4.9,6.1,6.5,7.9,18,35,42,NA,32,24,21,20,21,23,23,42,41,38,29,30,21,16
"2018/10/18","窾地","O3",28,58,60,59,58,55,49,33,28,22,46,55,56,55,51,52,49,28,30,33,40,39,48,50
"2018/10/18","窾地","PM10",26,27,29,25,34,35,42,42,48,51,55,48,48,46,51,55,55,51,44,41,44,53,47,50
"2018/10/18","窾地","SO2",2.3,0.6,0.4,0.1,0.1,0.1,0.1,1.2,0.7,1,1.7,2.7,1.6,1.9,0.7,1.3,1.1,0.7,0.8,0.8,1.1,1,0.8,0.8
"2018/10/19","窾地","CO",0.37,0.3,0.28,0.27,0.27,0.29,0.32,0.43,0.55,0.45,0.45,0.39,0.47,0.36,0.42,0.43,0.5,0.46,0.53,0.52,0.45,0.44,0.43,0.33
"2018/10/19","窾地","NOx",13,8.4,7.4,7,6.7,9.8,18,26,40,41,43,32,41,27,34,40,46,36,38,41,36,31,28,19
"2018/10/19","窾地","O3",55,59,58,60,59,53,42,33,24,23,25,32,24,36,29,24,18,22,22,20,21,25,28,36
"2018/10/19","窾地","PM10",44,50,46,40,39,38,36,32,27,27,29,30,32,27,32,35,36,36,35,32,29,31,35,26
"2018/10/19","窾地","SO2",1.2,1.5,1.1,1.1,1,1.3,1.7,1.6,1.7,2.6,2.2,2.4,2.2,1.4,1.4,1.8,2,2.3,1.9,1.8,1.6,1.7,2.1,1.6
"2018/10/20","窾地","CO",0.3,0.27,0.24,0.22,0.23,0.24,0.3,0.36,0.28,0.29,0.29,0.29,0.29,0.3,0.27,0.29,0.31,0.5,0.5,0.42,0.45,0.51,0.51,0.49
"2018/10/20","窾地","NOx",14,9.6,6.6,5.8,6.5,8.5,17,26,18,18,20,20,21,21,18,20,22,36,37,32,32,32,31,33
"2018/10/20","窾地","O3",39,41,46,47,46,42,34,26,37,39,39,38,39,40,43,41,40,25,25,31,28,25,27,24
"2018/10/20","窾地","PM10",15,20,23,25,21,22,23,25,27,30,32,28,30,32,32,33,27,35,33,34,31,28,23,25
"2018/10/20","窾地","SO2",1.7,1.8,1.5,1.5,1.4,1.5,1.6,2,1.6,1.8,2.7,3.2,3.8,3.7,2.9,2.7,2.3,2.2,2.4,2,2.2,2.4,2.3,2.9
"2018/10/21","窾地","CO",0.39,0.28,0.27,0.23,0.21,0.22,0.27,0.29,0.29,0.25,0.25,0.23,0.26,0.24,0.23,0.25,0.28,0.3,0.35,0.38,0.36,0.39,0.54,0.5
"2018/10/21","窾地","NOx",22,15,18,15,11,13,19,23,23,20,NA,15,18,17,17,20,20,22,28,36,31,29,38,34
"2018/10/21","窾地","O3",32,38,32,37,38,39,32,32,37,43,44,49,48,46,44,39,33,26,21,13,15,16,8.8,8.4
"2018/10/21","窾地","PM10",25,28,27,27,33,25,24,21,22,26,25,22,22,19,22,21,27,27,24,19,23,24,27,26
"2018/10/21","窾地","SO2",2.7,1.6,1.9,2,1.7,1.5,1.6,1.5,2.6,2.9,2.6,1.5,1.9,2.1,1.5,1.1,0.6,2.1,1.9,4.5,4.3,2.8,3.3,3.5
"2018/10/22","窾地","CO",0.46,0.36,0.29,0.27,0.27,0.34,0.35,0.75,1,1.04,0.73,0.86,0.64,0.64,0.61,0.47,0.46,0.51,0.72,0.91,1.04,0.82,0.83,0.55
"2018/10/22","窾地","NOx",25,16,11,11,11,NA,19,39,50,54,30,39,31,NA,32,26,22,21,25,50,46,35,39,24
"2018/10/22","窾地","O3",11,15,18,17,16,8.7,8.5,7,14,21,50,46,56,71,65,37,31,30,24,6.9,6.7,11,3.9,12
"2018/10/22","窾地","PM10",21,12,11,15,15,19,15,22,25,26,37,37,45,44,49,51,44,27,21,20,32,43,40,36
"2018/10/22","窾地","SO2",1.6,1.4,1,1,0.9,1,1.1,1.7,2.6,2.5,2.7,2.6,4.8,4.9,5,3.1,2,2,2.1,2.4,3.8,4.9,2.8,2.5
"2018/10/23","窾地","CO",0.43,0.35,0.34,0.39,0.35,0.34,0.39,0.62,1.09,0.89,0.82,0.68,0.57,0.63,0.58,0.68,0.78,0.95,1.13,1.12,1.22,0.43,0.38,0.37
"2018/10/23","窾地","NOx",16,10,11,16,14,12,18,34,55,51,55,42,33,36,46,42,47,52,60,60,56,23,20,19
"2018/10/23","窾地","O3",15,17,14,8.4,8.9,9.8,4,7.1,2.9,5.4,6.2,17,22,15,9.5,9.8,14,11,9.2,8.2,8.5,NA,38,37
"2018/10/23","窾地","PM10",25,17,18,15,22,19,20,23,25,29,27,30,21,23,21,30,30,32,34,37,47,46,40,25
"2018/10/23","窾地","SO2",1,1.2,1.3,1.5,1.9,1.7,1.7,1.8,2.3,2.5,2.8,2.8,2.4,2.2,2,2,2.1,2.3,2.8,2.9,3,2.3,1.9,2
"2018/10/24","窾地","CO",0.33,0.25,0.23,0.22,0.21,0.24,0.32,0.46,0.58,0.41,0.33,0.33,0.32,0.3,0.3,0.31,0.32,0.38,0.49,0.49,0.48,0.47,0.45,0.33
"2018/10/24","窾地","NOx",14,8.4,6.9,7.7,6.8,8.8,21,32,39,29,25,21,19,18,21,24,21,23,32,32,31,28,29,16
"2018/10/24","窾地","O3",40,44,45,42,40,39,29,22,20,29,NA,NA,37,37,35,32,33,31,25,22,21,22,20,32
"2018/10/24","窾地","PM10",21,25,NA,21,NA,24,33,32,30,31,NA,28,27,28,33,36,35,35,28,19,20,25,27,25
"2018/10/24","窾地","SO2",1.9,2.2,1.9,2.2,2,1.9,2,2.2,2.5,2.8,NA,NA,1.8,2.3,3.8,3.1,2,2,3,2.8,2.7,2.7,3,2.5
"2018/10/25","窾地","CO",0.32,0.27,0.25,0.23,0.24,0.26,0.34,0.47,0.49,0.42,0.37,0.37,0.33,0.35,0.35,0.38,0.43,0.52,0.64,0.57,0.49,0.58,0.68,0.75
"2018/10/25","窾地","NOx",15,9.3,8.6,7.1,9.7,11,25,35,32,28,25,25,23,23,26,30,33,35,41,39,29,34,39,38
"2018/10/25","窾地","O3",33,39,42,44,40,37,24,22,29,33,37,39,40,36,35,28,23,20,16,16,22,17,10,5.6
"2018/10/25","窾地","PM10",29,35,32,34,31,39,34,37,34,36,34,38,33,39,39,44,45,41,50,47,44,40,42,48
"2018/10/25","窾地","SO2",3.4,2,1.5,1.7,2.2,1.8,2.5,2,1.7,1.7,2,2,4.7,2.7,6.4,6.5,7,5,4,3.6,2.6,3.1,3.5,2.6
"2018/10/26","窾地","CO",0.61,0.42,0.31,0.3,0.33,0.42,0.47,0.62,0.89,1.1,0.91,0.63,0.49,0.47,0.53,0.51,0.53,0.71,0.86,0.69,0.55,0.54,0.54,0.55
"2018/10/26","窾地","NOx",28,16,8.5,9.6,9.9,15,27,29,35,49,45,32,22,22,26,22,20,24,29,NA,36,29,20,15
"2018/10/26","窾地","O3",7.4,11,14,14,13,7.7,5.2,7.9,16,37,61,56,55,53,46,43,45,36,28,21,22,29,40,43
"2018/10/26","窾地","PM10",38,33,29,24,19,18,23,18,25,39,63,70,68,58,55,53,51,53,54,56,45,44,37,32
"2018/10/26","窾地","SO2",1.6,1.4,1.2,1.1,1.2,1.4,1.8,1.7,1.9,4,6.1,5.8,3,2.2,2.4,2.3,1.8,1.7,2,1.9,1.6,1.6,1.3,1.5
"2018/10/27","窾地","CO",0.53,0.48,0.46,0.44,0.4,0.43,0.49,0.54,0.49,0.45,0.4,0.41,0.47,0.41,0.37,0.38,0.39,0.43,0.39,0.41,0.44,0.42,0.56,0.52
"2018/10/27","窾地","NOx",10,9.4,8.1,8.1,8,9.5,16,19,20,22,18,16,20,16,17,24,28,36,32,34,33,28,36,32
"2018/10/27","窾地","O3",50,57,66,67,65,60,50,46,45,46,54,60,62,66,63,57,48,32,32,28,26,29,20,17
"2018/10/27","窾地","PM10",28,35,44,57,68,79,77,87,84,92,84,85,87,88,87,85,73,70,58,61,57,51,46,44
"2018/10/27","窾地","SO2",1.6,1.4,1.4,1.8,1.5,1.4,1.6,2.1,2.2,2.3,2.2,2,2.1,2,1.9,1.8,1.8,1.5,1.6,1.8,1.9,1.9,1.7,1.8
"2018/10/28","窾地","CO",0.42,0.37,0.28,0.26,0.27,0.28,0.32,0.41,0.37,0.29,0.29,0.27,0.28,0.3,0.32,0.35,0.38,0.43,0.48,0.49,0.67,0.65,0.61,0.52
"2018/10/28","窾地","NOx",23,18,12,11,11,11,18,26,26,19,18,15,13,16,18,22,24,27,31,34,46,39,34,29
"2018/10/28","窾地","O3",23,22,28,28,27,30,23,22,32,47,51,57,62,63,65,66,65,63,56,53,32,30,32,30
"2018/10/28","窾地","PM10",44,35,35,31,35,33,34,31,37,41,50,52,55,58,64,64,65,66,67,76,67,64,51,47
"2018/10/28","窾地","SO2",1.7,1.7,1.4,1.4,1.3,1.4,1.4,1.5,2.2,2.1,2.1,1.9,1.6,1.7,1.7,1.7,1.6,2,2.5,2.6,1.9,1.8,2,1.7
"2018/10/29","窾地","CO",0.42,0.32,0.3,0.29,0.29,0.31,0.44,0.78,0.77,0.38,0.3,0.3,0.3,0.29,0.3,0.33,0.34,0.52,0.62,0.76,0.6,0.56,0.58,0.5
"2018/10/29","窾地","NOx",21,12,12,11,11,13,32,60,56,NA,21,22,22,19,21,26,24,41,46,57,50,41,41,35
"2018/10/29","窾地","O3",32,35,34,37,38,31,17,11,24,47,59,63,63,65,61,59,56,42,36,26,30,38,37,41
"2018/10/29","窾地","PM10",44,35,28,34,36,39,35,34,35,43,52,47,45,50,51,53,45,52,46,50,44,49,44,49
"2018/10/29","窾地","SO2",1.8,2,1.7,1.9,1.9,1.8,2,2.5,3.6,3.9,3.4,3.1,3.1,2.6,2.5,2.3,1.9,2.1,2,2.5,2.5,2.5,2.5,2.6
"2018/10/30","窾地","CO",0.45,0.33,0.28,0.22,0.22,0.24,0.29,0.42,0.4,0.35,0.33,NA,0.34,0.32,0.31,0.36,0.4,0.52,0.57,0.47,0.35,0.37,0.34,0.29
"2018/10/30","窾地","NOx",26,17,12,8.4,7.7,8.5,18,27,24,25,22,NA,20,20,19,25,28,34,32,32,20,20,17,13
"2018/10/30","窾地","O3",44,50,57,64,68,71,63,55,63,65,NA,69,70,70,71,64,60,51,48,54,67,65,70,75
"2018/10/30","窾地","PM10",40,41,43,42,45,42,47,46,52,56,NA,58,57,58,65,64,59,53,48,56,50,53,35,39
"2018/10/30","窾地","SO2",3.9,3.7,3.1,2.1,1.9,2,1.9,2.1,2.2,2.2,3.1,NA,1.8,1.8,1.8,2.1,2.2,2.1,1.7,3.2,3.7,2.4,2,1.8
"2018/10/31","窾地","CO",0.26,0.24,0.23,0.22,0.2,0.22,0.27,0.38,0.4,0.38,0.33,0.32,0.33,0.31,0.36,0.42,0.43,0.59,0.61,0.5,0.44,0.39,0.38,0.3
"2018/10/31","窾地","NOx",NA,6,5.4,5.5,6.7,7.6,14,20,23,28,25,22,24,21,25,34,35,48,41,35,28,22,20,13
"2018/10/31","窾地","O3",75,73,71,69,59,59,55,50,42,36,37,37,36,37,34,26,28,19,24,31,34,39,42,49
"2018/10/31","窾地","PM10",29,36,29,38,29,23,18,19,17,25,24,31,22,24,20,28,32,37,31,28,21,21,17,21
"2018/10/31","窾地","SO2",1.3,0.9,0.9,0.9,2.7,1.9,1.2,1,1.5,2.2,1.8,1.6,1.9,1.7,1.4,1.4,1.3,1.6,2.1,1.9,1.7,1.6,1.8,1.7
"2018/11/01","窾地","CO",0.29,0.24,0.22,0.21,0.23,0.25,0.29,0.43,0.57,0.5,0.4,0.35,0.31,0.32,0.36,0.36,0.39,0.48,0.52,0.44,0.35,0.29,0.31,0.25
"2018/11/01","窾地","NOx",9.2,7.1,6,5.9,6.1,8.6,19,28,42,46,38,34,27,28,35,36,33,40,34,31,27,18,NA,17
"2018/11/01","窾地","O3",53,56,57,56,57,53,43,33,25,21,22,25,28,29,22,20,21,17,22,21,25,33,28,31
"2018/11/01","窾地","PM10",20,25,22,22,29,31,36,33,35,34,31,27,23,20,29,32,38,34,32,21,15,11,13,15
"2018/11/01","窾地","SO2",1,2.1,1.8,2,1.9,1.9,2.7,2.4,2.8,2.5,2.5,2.9,3.2,3.3,2.9,3,2.9,3,2.6,2.4,2.6,2.3,2.5,2.4
"2018/11/02","窾地","CO",0.2,0.17,0.17,0.17,0.17,0.19,0.24,0.35,0.45,0.41,0.33,0.36,0.35,0.36,0.4,0.39,0.45,0.61,0.6,0.49,0.41,0.4,0.39,0.36
"2018/11/02","窾地","NOx",9.8,7.3,7.9,8.1,7,9.4,16,24,32,36,28,29,26,29,34,34,41,53,47,39,35,31,28,23
"2018/11/02","窾地","O3",39,42,41,40,41,39,33,25,21,19,25,23,25,22,18,16,8.5,6.7,7.6,11,13,14,16,18
"2018/11/02","窾地","PM10",15,16,9,12,13,19,20,18,18,14,19,18,17,16,16,21,23,23,16,13,11,15,11,12
"2018/11/02","窾地","SO2",2.2,1.2,1.5,1.7,1,1.2,1,1.6,1.7,1.5,1.2,1,1,1,1.2,1.2,1.4,1.6,1.6,1.7,1.7,1.8,1.5,1.4
"2018/11/03","窾地","CO",0.3,0.22,0.2,0.19,0.19,0.2,0.28,0.35,0.74,0.45,0.58,0.78,0.62,0.48,0.5,0.58,0.58,0.63,0.85,0.73,0.88,0.84,0.92,1.09
"2018/11/03","窾地","NOx",16,8.7,7.9,8.7,8.1,8.9,18,23,50,33,39,45,28,21,22,30,28,26,33,29,36,35,39,49
"2018/11/03","窾地","O3",27,30,31,31,32,30,23,21,7.1,15,13,12,22,27,26,20,19,19,11,14,7.2,6.2,3.9,1.1
"2018/11/03","窾地","PM10",10,15,9,8,6,8,9,7,5,13,19,36,33,28,13,15,21,28,20,18,14,17,21,28
"2018/11/03","窾地","SO2",1.3,1.3,1.9,2.3,2.1,2.3,2.6,1.8,2.5,2.4,2.1,3.1,2.4,2.3,2.1,2.2,2.2,2.3,2.2,2.6,2.7,2.8,3,3.3
"2018/11/04","窾地","CO",0.97,0.62,0.48,0.36,0.25,0.25,0.26,0.36,0.39,0.49,0.26,0.28,0.29,0.28,0.26,0.28,0.27,0.38,0.39,0.39,0.33,0.4,0.38,0.26
"2018/11/04","窾地","NOx",45,31,22,16,11,12,18,31,33,29,17,20,22,20,19,20,19,26,28,29,25,32,27,18
